<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220624,070500,30791.74,30800.14,30788.64,30796.14,240
20220624,071000,30795.64,30809.76,30790.89,30799.48,204
20220624,071500,30800.64,30854.39,30800.48,30841.64,443
20220624,072000,30841.34,30881.39,30839.34,30874.14,395
20220624,072500,30874.54,30875.41,30856.37,30857.89,324
20220624,073000,30855.64,30872.88,30853.94,30871.48,255
20220624,073500,30871.81,30875.39,30859.54,30861.64,195
20220624,074000,30861.27,30863.14,30856.00,30862.64,218
20220624,074500,30861.89,30863.54,30853.81,30856.94,155
20220624,075000,30857.39,30863.14,30852.41,30861.41,208
20220624,075500,30861.54,30874.41,30860.48,30864.48,240
20220624,080000,30863.81,30876.81,30845.81,30868.41,453
20220624,080500,30868.39,30891.89,30859.41,30860.81,408
20220624,081000,30859.74,30869.14,30853.81,30858.14,305
20220624,081500,30858.64,30865.41,30853.41,30859.14,273
20220624,082000,30858.64,30878.39,30854.64,30859.14,282
20220624,082500,30858.14,30888.54,30847.89,30887.69,360
20220624,083000,30886.64,30887.57,30875.81,30882.64,279
20220624,083500,30882.41,30904.39,30877.81,30904.39,272
20220624,084000,30904.14,30910.43,30899.54,30906.89,261
20220624,084500,30907.14,30909.41,30895.94,30901.54,283
20220624,085000,30901.39,30901.39,30884.89,30895.14,330
20220624,085500,30896.14,30898.94,30870.74,30880.41,342
20220624,090000,30880.14,30881.27,30851.27,30861.41,481
20220624,090500,30861.37,30871.41,30845.11,30845.41,311
20220624,091000,30845.44,30872.17,30843.41,30868.77,293
20220624,091500,30867.77,30875.77,30848.41,30859.02,323
20220624,092000,30858.27,30872.27,30849.94,30866.41,356
20220624,092500,30866.27,30866.77,30851.57,30854.77,286
20220624,093000,30855.77,30864.17,30834.27,30839.27,357
20220624,093500,30838.27,30851.06,30832.11,30851.06,392
20220624,094000,30852.17,30861.37,30841.49,30846.27,370
20220624,094500,30846.77,30852.66,30840.41,30846.65,279
20220624,095000,30846.27,30848.77,30838.41,30841.11,269
20220624,095500,30841.27,30841.77,30823.77,30824.11,407
20220624,100000,30824.41,30831.27,30795.52,30812.41,597
20220624,100500,30811.27,30858.27,30806.37,30847.92,663
20220624,101000,30846.02,30851.27,30819.07,30822.77,551
20220624,101500,30823.27,30831.27,30792.41,30806.77,722
20220624,102000,30805.41,30819.57,30797.27,30805.27,635
20220624,102500,30803.27,30821.44,30798.41,30820.11,529
20220624,103000,30820.77,30850.20,30816.41,30843.77,527
20220624,103500,30843.41,30858.77,30829.41,30848.41,468
20220624,104000,30849.02,30864.77,30838.41,30860.41,517
20220624,104500,30860.27,30861.27,30844.41,30852.27,427
20220624,105000,30852.77,30873.27,30850.41,30856.27,423
20220624,105500,30855.44,30871.41,30843.41,30852.41,392
20220624,110000,30851.27,30874.52,30837.07,30843.77,584
20220624,110500,30844.27,30845.27,30824.91,30829.02,377
20220624,111000,30829.27,30840.77,30812.27,30817.49,468
20220624,111500,30817.37,30845.77,30812.95,30840.65,468
20220624,112000,30839.37,30846.02,30801.44,30815.77,495
20220624,112500,30816.77,30848.27,30808.41,30843.77,413
20220624,113000,30843.41,30859.02,30832.27,30856.77,446
20220624,113500,30855.41,30871.41,30848.77,30858.41,409
20220624,114000,30859.41,30874.41,30857.41,30869.27,342
20220624,114500,30869.77,30874.77,30854.27,30855.77,361
20220624,115000,30854.41,30866.97,30839.99,30858.41,416
20220624,115500,30859.41,30874.02,30856.41,30865.27,335
20220624,120000,30866.27,30869.41,30847.41,30855.41,423
20220624,120500,30856.02,30873.41,30846.41,30873.27,328
20220624,121000,30873.77,30893.11,30869.27,30887.77,315
20220624,121500,30886.27,30890.44,30876.27,30885.27,314
20220624,122000,30884.97,30891.27,30881.17,30885.52,294
20220624,122500,30886.41,30887.02,30857.20,30866.27,341
20220624,123000,30866.44,30877.49,30856.11,30875.02,374
20220624,123500,30874.52,30881.41,30856.11,30858.27,285
20220624,124000,30857.27,30879.17,30854.97,30877.77,285
20220624,124500,30876.44,30889.77,30874.41,30876.27,344
20220624,125000,30876.17,30887.11,30862.77,30882.37,289
20220624,125500,30882.41,30906.77,30873.41,30904.41,338
20220624,130000,30905.02,30933.27,30900.37,30926.27,530
20220624,130500,30926.37,30937.17,30903.11,30934.44,448
20220624,131000,30935.27,30936.36,30920.41,30924.27,326
20220624,131500,30924.11,30930.77,30915.27,30920.77,304
20220624,132000,30921.77,30923.57,30896.37,30896.92,291
20220624,132500,30896.27,30906.08,30893.37,30899.41,275
20220624,133000,30900.27,30923.47,30894.41,30922.27,286
20220624,133500,30922.37,30923.44,30901.41,30905.17,295
20220624,134000,30904.77,30904.77,30887.27,30892.52,288
20220624,134500,30892.77,30900.41,30887.07,30896.77,228
20220624,135000,30896.27,30901.44,30878.97,30888.41,249
20220624,135500,30889.55,30896.44,30873.27,30893.41,299
20220624,140000,30893.11,30903.11,30885.37,30888.27,351
20220624,140500,30888.77,30893.44,30882.41,30890.44,204
20220624,141000,30890.27,30904.41,30884.37,30902.20,264
20220624,141500,30902.77,30913.17,30895.52,30913.17,266
20220624,142000,30912.20,30914.40,30902.41,30909.17,297
20220624,142500,30907.02,30920.44,30897.41,30920.11,255
20220624,143000,30919.37,30940.27,30914.15,30926.37,330
20220624,143500,30928.02,30930.77,30900.44,30902.27,317
20220624,144000,30901.41,30912.37,30894.27,30895.27,338
20220624,144500,30894.27,30900.77,30877.77,30881.27,415
20220624,145000,30882.27,30892.02,30878.52,30888.41,368
20220624,145500,30889.77,30903.02,30885.41,30894.02,285
20220624,150000,30894.52,30907.57,30881.37,30899.40,393
20220624,150500,30898.77,30923.54,30888.52,30914.41,387
20220624,151000,30913.41,30921.27,30908.41,30916.02,323
20220624,151500,30914.63,30923.27,30907.77,30919.44,296
20220624,152000,30919.11,30927.17,30891.17,30895.17,448
20220624,152500,30896.86,30911.77,30889.77,30893.41,350
20220624,153000,30893.77,30902.57,30889.11,30892.02,277
20220624,153500,30891.44,30908.11,30890.77,30897.27,243
20220624,154000,30899.27,30913.27,30894.41,30907.77,273
20220624,154500,30907.52,30908.77,30883.41,30889.27,363
20220624,155000,30889.41,30890.27,30875.27,30875.57,357
20220624,155500,30875.27,30886.17,30870.41,30880.27,313
20220624,160000,30878.41,30894.27,30874.06,30889.44,330
20220624,160500,30889.27,30908.27,30883.27,30898.77,313
20220624,161000,30899.27,30902.49,30890.60,30899.97,311
20220624,161500,30901.27,30913.11,30895.20,30907.27,304
20220624,162000,30907.17,30931.47,30907.17,30925.77,383
20220624,162500,30926.44,30951.11,30917.15,30940.08,539
20220624,163000,30940.94,31016.60,30919.47,31005.07,1521
20220624,163500,31006.07,31033.41,30929.07,30953.37,1659
20220624,164000,30952.97,31029.72,30945.57,31002.32,1541
20220624,164500,31001.07,31074.64,30993.32,31074.14,1446
20220624,165000,31074.97,31079.91,31049.17,31064.24,1402
20220624,165500,31063.82,31084.97,31054.17,31058.57,1256
20220624,170000,31056.41,31282.07,31056.41,31243.07,1825
20220624,170500,31242.91,31300.46,31235.82,31289.17,1658
20220624,171000,31289.24,31302.24,31229.43,31249.07,1478
20220624,171500,31248.57,31291.57,31238.41,31279.07,1499
20220624,172000,31280.68,31307.28,31270.24,31289.17,1435
20220624,172500,31288.91,31292.74,31250.07,31263.91,1365
20220624,173000,31264.74,31279.91,31244.68,31260.07,1254
20220624,173500,31259.91,31265.17,31227.07,31234.97,1277
20220624,174000,31236.46,31249.57,31210.41,31244.97,1315
20220624,174500,31245.72,31299.82,31230.07,31293.82,1317
20220624,175000,31294.17,31307.17,31274.41,31300.07,1347
20220624,175500,31299.57,31330.72,31283.37,31301.07,1323
20220624,180000,31299.94,31334.24,31289.77,31332.57,1173
20220624,180500,31332.43,31336.24,31304.16,31323.82,1102
20220624,181000,31324.07,31329.07,31296.91,31302.97,1173
20220624,181500,31303.07,31306.77,31268.43,31289.07,1272
20220624,182000,31288.24,31310.37,31285.24,31301.86,1051
20220624,182500,31302.72,31340.77,31299.41,31336.07,1081
20220624,183000,31336.17,31348.74,31323.41,31329.37,1137
20220624,183500,31328.07,31354.24,31316.70,31349.97,1061
20220624,184000,31350.82,31360.41,31341.07,31352.32,909
20220624,184500,31352.07,31352.07,31324.97,31328.07,971
20220624,185000,31328.17,31356.24,31323.24,31344.32,816
20220624,185500,31344.72,31347.77,31314.24,31324.32,797
20220624,190000,31324.77,31350.17,31317.77,31347.91,803
20220624,190500,31347.77,31350.91,31328.45,31331.07,730
20220624,191000,31330.57,31339.07,31328.14,31332.82,733
20220624,191500,31332.07,31352.13,31323.41,31341.07,744
20220624,192000,31341.29,31345.82,31305.74,31315.82,957
20220624,192500,31315.74,31321.77,31300.14,31308.77,969
20220624,193000,31308.82,31320.29,31302.91,31304.91,880
20220624,193500,31305.07,31314.68,31297.37,31312.41,828
20220624,194000,31312.29,31341.41,31305.97,31337.43,792
20220624,194500,31337.07,31337.32,31303.35,31317.07,747
20220624,195000,31317.91,31328.77,31305.97,31328.57,625
20220624,195500,31328.91,31342.24,31320.32,31333.37,673
20220624,200000,31333.72,31362.17,31327.97,31353.07,753
20220624,200500,31354.07,31358.29,31336.29,31349.82,718
20220624,201000,31349.37,31374.77,31349.37,31374.77,693
20220624,201500,31375.24,31375.24,31345.91,31347.37,669
20220624,202000,31347.35,31350.17,31332.32,31343.82,716
20220624,202500,31344.07,31351.24,31332.91,31346.07,621
20220624,203000,31346.17,31354.74,31329.77,31348.24,675
20220624,203500,31347.82,31350.07,31331.77,31341.17,729
20220624,204000,31340.77,31371.29,31337.86,31362.57,701
20220624,204500,31362.82,31368.07,31348.37,31352.07,691
20220624,205000,31352.17,31361.43,31327.65,31329.29,670
20220624,205500,31328.48,31351.34,31309.07,31321.24,828
20220624,210000,31321.29,31337.17,31311.82,31319.17,813
20220624,210500,31318.91,31328.35,31299.41,31315.82,741
20220624,211000,31316.07,31338.72,31316.07,31326.77,754
20220624,211500,31326.57,31337.07,31315.07,31325.17,693
20220624,212000,31324.32,31329.07,31309.86,31319.24,640
20220624,212500,31319.17,31338.41,31313.41,31333.97,843
20220624,213000,31336.07,31357.07,31332.32,31349.77,698
20220624,213500,31349.43,31362.72,31331.41,31331.91,652
20220624,214000,31332.74,31350.77,31327.86,31336.24,647
20220624,214500,31336.07,31367.82,31334.07,31367.82,645
20220624,215000,31367.57,31372.17,31358.14,31364.07,668
20220624,215500,31364.82,31385.20,31361.24,31379.49,652
20220624,220000,31380.04,31389.74,31372.07,31380.35,711
20220624,220500,31380.66,31387.80,31373.07,31375.29,641
20220624,221000,31375.07,31379.77,31363.45,31378.82,651
20220624,221500,31378.57,31397.07,31377.32,31389.32,736
20220624,222000,31388.24,31403.30,31387.24,31399.82,638
20220624,222500,31399.97,31406.72,31381.72,31401.32,720
20220624,223000,31401.24,31407.29,31385.24,31386.07,756
20220624,223500,31385.91,31415.07,31377.14,31413.43,828
20220624,224000,31413.57,31445.07,31410.45,31445.07,802
20220624,224500,31443.80,31448.27,31419.41,31420.07,799
20220624,225000,31420.48,31481.17,31410.57,31475.77,1247
20220624,225500,31475.29,31518.24,31441.91,31517.64,1462
20220624,230000,31517.59,31523.11,31478.41,31483.02,986
20220624,230500,31481.77,31492.96,31448.77,31455.27,726
20220624,231000,31454.41,31467.77,31440.41,31448.27,600
20220624,231500,31448.52,31462.34,31443.41,31444.77,233
20220624,232000,31444.27,31452.92,31442.41,31449.94,183
20220624,232500,31449.92,31460.27,31430.27,31432.77,245
20220624,233000,31433.27,31461.32,31426.44,31460.90,291
20220624,233500,31461.17,31461.97,31451.02,31455.27,215
20220624,234000,31456.02,31458.77,31444.41,31453.41,184
20220625,010000,31453.91,31453.91,31453.91,31453.91,1
20220627,010000,31498.00,31549.44,31470.44,31482.80,643
20220627,010500,31483.05,31504.44,31459.44,31462.30,362
20220627,011000,31461.80,31461.80,31438.44,31444.44,366
20220627,011500,31445.80,31454.44,31415.44,31419.40,347
20220627,012000,31420.05,31425.80,31405.80,31412.80,293
20220627,012500,31411.51,31420.05,31396.80,31402.80,211
20220627,013000,31402.55,31420.80,31401.55,31418.20,288
20220627,013500,31418.09,31424.05,31381.44,31391.44,318
20220627,014000,31392.05,31398.40,31383.44,31398.30,256
20220627,014500,31395.30,31404.30,31386.47,31397.30,234
20220627,015000,31397.44,31412.80,31396.80,31406.20,272
20220627,015500,31405.80,31424.44,31402.44,31411.44,214
20220627,020000,31412.44,31436.30,31412.44,31430.44,236
20220627,020500,31430.80,31433.20,31417.13,31423.80,185
20220627,021000,31424.20,31434.80,31422.30,31429.44,170
20220627,021500,31429.30,31431.30,31423.80,31427.30,170
20220627,022000,31426.40,31433.05,31426.40,31430.30,117
20220627,022500,31429.98,31467.30,31429.98,31466.20,323
20220627,023000,31465.80,31469.05,31444.30,31444.44,277
20220627,023500,31445.44,31445.44,31415.13,31424.30,269
20220627,024000,31425.30,31425.30,31397.13,31404.80,274
20220627,024500,31403.47,31415.44,31396.07,31400.44,254
20220627,025000,31400.30,31407.30,31392.44,31399.55,265
20220627,025500,31399.44,31401.44,31376.80,31377.80,267
20220627,030000,31377.29,31402.29,31354.79,31363.54,649
20220627,030500,31363.29,31390.62,31361.29,31387.29,504
20220627,031000,31386.79,31387.54,31363.04,31364.79,485
20220627,031500,31364.69,31372.29,31353.79,31363.79,433
20220627,032000,31364.96,31381.96,31355.67,31381.79,447
20220627,032500,31381.42,31389.44,31365.89,31383.54,386
20220627,033000,31383.44,31393.44,31373.44,31382.04,382
20220627,033500,31383.79,31391.69,31378.29,31381.44,320
20220627,034000,31381.04,31392.79,31367.79,31372.96,386
20220627,034500,31373.44,31379.44,31369.04,31372.79,357
20220627,035000,31373.29,31388.96,31357.96,31358.54,368
20220627,035500,31357.79,31368.54,31354.79,31360.54,309
20220627,040000,31359.79,31380.44,31357.79,31378.96,411
20220627,040500,31379.29,31398.29,31371.79,31392.44,417
20220627,041000,31393.44,31399.13,31381.29,31388.79,332
20220627,041500,31389.54,31421.69,31385.79,31416.29,526
20220627,042000,31416.44,31421.29,31401.44,31415.79,439
20220627,042500,31416.44,31423.29,31394.54,31416.89,375
20220627,043000,31416.69,31436.89,31409.89,31431.54,546
20220627,043500,31430.62,31435.79,31418.79,31434.44,461
20220627,044000,31434.29,31437.09,31417.04,31418.44,382
20220627,044500,31419.79,31422.29,31400.96,31414.29,530
20220627,045000,31414.69,31435.54,31406.96,31435.29,365
20220627,045500,31434.89,31440.29,31428.96,31439.62,302
20220627,050000,31440.29,31469.29,31435.62,31461.69,491
20220627,050500,31460.69,31461.54,31439.44,31441.04,335
20220627,051000,31441.44,31441.79,31416.79,31423.86,360
20220627,051500,31423.29,31435.54,31423.29,31432.62,346
20220627,052000,31433.04,31458.15,31433.04,31454.09,318
20220627,052500,31453.62,31454.44,31440.89,31444.79,261
20220627,053000,31444.44,31611.04,31444.29,31579.29,878
20220627,053500,31578.44,31605.69,31552.40,31583.54,747
20220627,054000,31583.44,31584.11,31550.72,31564.58,457
20220627,054500,31564.69,31578.79,31553.44,31558.62,479
20220627,055000,31558.29,31563.58,31542.46,31543.41,288
20220627,055500,31543.96,31548.79,31526.67,31531.79,362
20220627,060000,31532.29,31543.89,31525.04,31538.89,395
20220627,060500,31538.79,31543.54,31530.04,31534.96,281
20220627,061000,31535.49,31542.00,31524.29,31529.62,280
20220627,061500,31533.04,31535.79,31525.04,31532.04,296
20220627,062000,31532.49,31537.29,31521.96,31527.44,292
20220627,062500,31528.44,31540.54,31520.54,31539.29,249
20220627,063000,31538.79,31545.89,31534.72,31541.49,301
20220627,063500,31541.79,31546.47,31538.72,31541.89,273
20220627,064000,31541.96,31547.54,31537.04,31545.79,197
20220627,064500,31546.62,31546.62,31522.79,31532.79,279
20220627,065000,31533.54,31538.44,31531.79,31537.79,206
20220627,065500,31537.29,31546.69,31535.29,31546.69,209
20220627,070000,31545.29,31548.62,31532.09,31538.96,237
20220627,070500,31538.44,31539.96,31531.79,31537.69,170
20220627,071000,31537.54,31538.69,31529.85,31538.69,205
20220627,071500,31537.54,31539.04,31527.29,31536.29,167
20220627,072000,31535.89,31541.04,31528.04,31540.96,193
20220627,072500,31541.29,31542.54,31535.62,31539.44,159
20220627,073000,31539.86,31543.29,31534.79,31538.09,167
20220627,073500,31537.04,31543.79,31535.79,31542.62,158
20220627,074000,31543.79,31544.00,31538.29,31543.49,138
20220627,074500,31543.62,31550.54,31543.43,31546.79,174
20220627,075000,31547.62,31550.44,31545.09,31546.79,121
20220627,075500,31546.62,31551.54,31543.79,31550.96,112
20220627,080000,31551.69,31553.54,31542.58,31552.44,295
20220627,080500,31551.89,31561.79,31549.54,31554.29,249
20220627,081000,31554.54,31563.29,31538.89,31541.79,285
20220627,081500,31540.79,31540.79,31492.79,31495.79,528
20220627,082000,31495.62,31528.79,31492.89,31509.79,451
20220627,082500,31510.44,31519.79,31488.79,31501.79,423
20220627,083000,31502.04,31510.54,31489.79,31501.29,430
20220627,083500,31501.44,31526.79,31500.62,31521.49,362
20220627,084000,31521.79,31529.47,31517.79,31527.79,364
20220627,084500,31526.79,31531.29,31522.79,31530.79,276
20220627,085000,31530.49,31532.69,31513.89,31516.96,274
20220627,085500,31517.62,31530.92,31509.29,31530.17,300
20220627,090000,31531.44,31532.47,31483.40,31486.51,503
20220627,090500,31486.44,31515.05,31471.43,31509.05,413
20220627,091000,31508.30,31531.47,31507.80,31517.44,359
20220627,091500,31518.05,31526.30,31512.13,31520.05,318
20220627,092000,31517.44,31525.60,31497.80,31504.05,346
20220627,092500,31503.80,31504.05,31485.13,31496.30,449
20220627,093000,31496.60,31501.20,31487.80,31496.80,313
20220627,093500,31497.80,31503.80,31494.44,31495.20,352
20220627,094000,31495.47,31498.80,31474.80,31483.80,320
20220627,094500,31483.44,31491.93,31478.44,31482.30,279
20220627,095000,31483.30,31495.30,31469.44,31493.40,353
20220627,095500,31494.20,31497.30,31476.13,31489.80,310
20220627,100000,31489.13,31525.58,31469.55,31524.44,769
20220627,100500,31522.44,31566.50,31512.44,31559.40,682
20220627,101000,31559.44,31574.05,31547.30,31561.30,646
20220627,101500,31559.30,31603.80,31559.30,31565.80,743
20220627,102000,31566.30,31605.30,31564.30,31602.30,606
20220627,102500,31603.44,31651.30,31597.44,31642.30,722
20220627,103000,31642.44,31690.80,31633.13,31685.55,765
20220627,103500,31685.44,31706.00,31682.44,31693.44,685
20220627,104000,31692.13,31696.80,31648.66,31649.44,526
20220627,104500,31649.55,31672.30,31649.44,31667.44,487
20220627,105000,31667.30,31700.56,31665.44,31695.30,506
20220627,105500,31697.47,31710.05,31693.44,31704.44,535
20220627,110000,31704.55,31710.44,31674.70,31685.44,519
20220627,110500,31685.23,31707.80,31677.30,31677.44,532
20220627,111000,31678.20,31695.44,31667.30,31695.30,462
20220627,111500,31694.80,31694.80,31684.30,31685.20,392
20220627,112000,31684.80,31690.13,31670.30,31670.44,340
20220627,112500,31671.30,31683.30,31665.80,31672.44,418
20220627,113000,31673.30,31676.51,31659.55,31665.80,335
20220627,113500,31665.44,31668.47,31628.55,31632.66,404
20220627,114000,31633.13,31644.37,31624.30,31638.40,418
20220627,114500,31638.30,31643.20,31625.20,31637.30,377
20220627,115000,31638.44,31643.13,31608.44,31610.34,327
20220627,115500,31609.47,31622.43,31605.20,31616.44,345
20220627,120000,31616.40,31623.47,31611.44,31611.44,319
20220627,120500,31611.30,31612.05,31580.80,31584.13,418
20220627,121000,31585.44,31627.30,31585.44,31615.30,380
20220627,121500,31615.40,31623.55,31605.44,31617.40,338
20220627,122000,31617.44,31637.30,31616.44,31625.20,355
20220627,122500,31624.44,31637.30,31611.80,31637.20,322
20220627,123000,31635.44,31644.80,31619.44,31619.80,359
20220627,123500,31624.30,31626.47,31602.93,31608.80,311
20220627,124000,31610.30,31620.05,31599.55,31618.05,296
20220627,124500,31617.44,31630.20,31617.30,31623.44,236
20220627,125000,31623.55,31626.55,31604.00,31604.47,257
20220627,125500,31603.55,31616.30,31602.44,31606.80,305
20220627,130000,31607.44,31615.44,31594.44,31609.40,280
20220627,130500,31609.44,31609.80,31590.13,31591.05,299
20220627,131000,31590.18,31592.80,31576.44,31577.20,342
20220627,131500,31576.80,31601.80,31576.80,31600.80,293
20220627,132000,31600.13,31602.80,31589.23,31589.40,247
20220627,132500,31589.44,31593.80,31558.44,31565.30,409
20220627,133000,31564.44,31584.60,31560.40,31578.44,366
20220627,133500,31577.80,31581.05,31558.13,31559.44,400
20220627,134000,31559.44,31575.05,31543.80,31573.30,359
20220627,134500,31572.80,31575.30,31546.44,31563.30,410
20220627,135000,31562.80,31572.05,31556.05,31566.30,292
20220627,135500,31568.05,31593.80,31565.80,31592.44,398
20220627,140000,31593.47,31602.05,31583.44,31599.80,315
20220627,140500,31600.30,31618.80,31595.80,31616.44,307
20220627,141000,31616.55,31624.30,31613.44,31619.55,276
20220627,141500,31619.44,31625.80,31611.13,31621.80,252
20220627,142000,31621.30,31622.47,31613.30,31615.40,216
20220627,142500,31615.30,31615.47,31590.44,31598.09,317
20220627,143000,31596.30,31624.80,31595.80,31623.13,317
20220627,143500,31623.30,31626.05,31612.44,31616.44,285
20220627,144000,31616.03,31624.47,31613.30,31620.30,291
20220627,144500,31620.05,31621.80,31608.30,31613.30,263
20220627,145000,31613.80,31618.80,31605.44,31609.80,267
20220627,145500,31608.44,31609.30,31597.44,31600.23,273
20220627,150000,31600.80,31613.20,31596.30,31603.35,393
20220627,150500,31604.47,31608.80,31585.49,31588.80,330
20220627,151000,31587.44,31602.80,31573.80,31589.30,332
20220627,151500,31588.20,31602.80,31564.80,31585.80,415
20220627,152000,31584.80,31589.20,31571.30,31577.44,378
20220627,152500,31578.30,31583.44,31531.44,31537.30,427
20220627,153000,31537.44,31551.44,31501.44,31510.40,642
20220627,153500,31511.20,31533.00,31505.80,31532.40,482
20220627,154000,31532.30,31550.30,31524.30,31542.30,407
20220627,154500,31543.44,31549.55,31531.13,31537.13,335
20220627,155000,31537.30,31544.94,31512.18,31513.00,406
20220627,155500,31513.13,31533.80,31513.13,31531.53,367
20220627,160000,31531.30,31550.30,31527.02,31543.44,506
20220627,160500,31543.30,31545.20,31530.20,31530.20,358
20220627,161000,31528.60,31551.30,31521.13,31549.80,359
20220627,161500,31550.30,31556.94,31534.09,31545.80,455
20220627,162000,31545.55,31565.37,31540.13,31549.55,459
20220627,162500,31549.30,31573.30,31547.00,31556.00,536
20220627,163000,31557.10,31569.10,31480.31,31495.85,412
20220627,163500,31480.03,31515.10,31448.10,31505.20,629
20220627,164000,31505.00,31518.10,31444.10,31471.27,674
20220627,164500,31469.73,31471.89,31393.10,31423.31,886
20220627,165000,31423.27,31464.80,31412.35,31463.20,910
20220627,165500,31456.27,31457.27,31386.93,31396.35,970
20220627,170000,31397.60,31518.27,31393.44,31505.93,827
20220627,170500,31506.20,31518.80,31429.85,31450.80,1047
20220627,171000,31453.74,31462.20,31416.10,31431.74,981
20220627,171500,31432.20,31479.73,31413.00,31471.93,1102
20220627,172000,31473.43,31516.71,31442.46,31460.00,1073
20220627,172500,31460.20,31463.27,31423.60,31432.40,1097
20220627,173000,31424.71,31478.00,31420.23,31467.44,1040
20220627,173500,31469.80,31478.10,31438.80,31468.60,1085
20220627,174000,31468.77,31517.75,31456.40,31513.89,1113
20220627,174500,31514.46,31537.10,31484.00,31532.60,1109
20220627,175000,31533.74,31577.82,31530.80,31556.77,1106
20220627,175500,31558.00,31602.56,31546.00,31546.00,1043
20220627,180000,31549.10,31566.20,31514.46,31522.10,1094
20220627,180500,31521.89,31531.27,31490.87,31495.20,1032
20220627,181000,31487.60,31510.71,31474.49,31494.40,1062
20220627,181500,31495.80,31548.73,31486.27,31543.40,1062
20220627,182000,31543.20,31591.71,31532.00,31584.10,1039
20220627,182500,31583.31,31599.77,31578.00,31583.10,962
20220627,183000,31583.85,31585.40,31547.42,31547.42,998
20220627,183500,31546.93,31554.20,31525.20,31544.10,1098
20220627,184000,31546.93,31582.85,31541.00,31569.60,1044
20220627,184500,31570.77,31586.73,31548.40,31567.00,1021
20220627,185000,31566.20,31569.10,31541.00,31546.49,1046
20220627,185500,31546.74,31579.06,31533.49,31573.10,1125
20220627,190000,31573.00,31582.10,31519.89,31532.80,1343
20220627,190500,31533.70,31543.27,31507.46,31535.27,1142
20220627,191000,31535.51,31537.35,31505.85,31519.43,1130
20220627,191500,31519.10,31547.10,31495.60,31544.10,1161
20220627,192000,31544.00,31558.35,31521.49,31524.60,1135
20220627,192500,31524.10,31528.74,31477.80,31492.60,1209
20220627,193000,31492.80,31493.80,31447.44,31457.40,1094
20220627,193500,31456.43,31497.35,31445.60,31488.46,1007
20220627,194000,31490.20,31520.27,31478.43,31520.27,961
20220627,194500,31521.10,31527.40,31491.93,31516.60,1039
20220627,195000,31516.10,31552.31,31508.10,31542.93,942
20220627,195500,31543.03,31549.93,31512.93,31535.89,1023
20220627,200000,31536.27,31543.40,31474.46,31483.60,1062
20220627,200500,31484.80,31485.85,31448.10,31482.93,1224
20220627,201000,31483.10,31523.89,31482.35,31509.10,1026
20220627,201500,31509.00,31531.60,31489.43,31515.93,1070
20220627,202000,31516.74,31526.31,31487.93,31508.27,978
20220627,202500,31509.93,31510.93,31481.40,31488.74,997
20220627,203000,31488.27,31491.60,31461.35,31469.77,978
20220627,203500,31469.10,31477.20,31451.50,31463.40,973
20220627,204000,31462.40,31468.10,31417.10,31428.85,1058
20220627,204500,31428.93,31432.40,31393.77,31415.80,1032
20220627,205000,31417.10,31441.93,31410.60,31429.93,958
20220627,205500,31428.80,31442.80,31419.00,31420.60,888
20220627,210000,31420.80,31444.10,31386.80,31438.03,1112
20220627,210500,31439.74,31440.77,31399.27,31416.93,968
20220627,211000,31416.46,31451.35,31404.10,31442.20,1099
20220627,211500,31442.00,31481.43,31442.00,31480.60,1071
20220627,212000,31480.10,31483.69,31451.35,31463.00,841
20220627,212500,31462.93,31463.10,31429.00,31438.93,1061
20220627,213000,31439.10,31472.35,31420.80,31471.00,987
20220627,213500,31471.80,31492.20,31455.89,31481.10,946
20220627,214000,31482.10,31483.80,31444.93,31458.10,868
20220627,214500,31457.93,31483.10,31436.10,31471.10,891
20220627,215000,31471.93,31471.93,31439.00,31453.93,944
20220627,215500,31454.10,31468.00,31432.60,31438.20,941
20220627,220000,31438.10,31445.80,31368.89,31377.00,1189
20220627,220500,31376.20,31418.27,31350.27,31407.60,1192
20220627,221000,31406.93,31462.27,31405.93,31458.35,1102
20220627,221500,31458.80,31475.85,31443.27,31462.43,1072
20220627,222000,31461.48,31468.77,31438.10,31447.80,1004
20220627,222500,31448.93,31474.60,31434.00,31448.93,1029
20220627,223000,31449.60,31449.60,31417.27,31422.51,1055
20220627,223500,31423.74,31426.47,31376.71,31391.10,1139
20220627,224000,31392.00,31458.85,31384.71,31457.10,1183
20220627,224500,31455.43,31483.85,31418.93,31448.44,1069
20220627,225000,31450.44,31450.44,31357.74,31382.40,1526
20220627,225500,31381.77,31454.18,31381.10,31453.80,1332
20220627,230000,31453.17,31487.80,31444.55,31463.80,741
20220627,230500,31464.20,31474.30,31450.55,31473.20,484
20220627,231000,31472.40,31480.80,31457.00,31459.47,359
20220627,231500,31459.60,31498.80,31459.60,31479.44,349
20220627,232000,31479.80,31502.00,31475.55,31490.80,261
20220627,232500,31490.44,31494.80,31468.47,31468.94,202
20220627,233000,31469.44,31477.80,31464.44,31471.05,157
20220627,233500,31469.80,31484.30,31468.44,31473.80,133
20220627,234000,31473.13,31476.80,31466.47,31470.80,109
20220627,234500,31469.80,31485.80,31469.44,31480.80,207
20220627,235000,31481.30,31486.47,31473.44,31478.44,184
20220627,235500,31479.44,31483.80,31473.44,31478.94,144
20220628,010000,31484.77,31495.90,31444.27,31444.90,248
