<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
BCHUSDT,d,20210702,000000,495.7400,504.7300,475.6900,495.7600,89209.25415,495.7600,5718
BCHUSDT,d,20210703,000000,495.7600,514.8700,487.8400,505.2400,59372.49593,505.2400,5718
BCHUSDT,d,20210704,000000,505.2400,542.0400,495.2600,526.7300,88071.08661,526.7300,5718
BCHUSDT,d,20210705,000000,526.9200,527.4300,487.0000,504.3100,107406.78704,504.3100,5718
BCHUSDT,d,20210706,000000,504.4200,525.9600,499.6200,511.5500,89128.39943,511.5500,5718
BCHUSDT,d,20210707,000000,511.4200,537.7400,505.3500,509.3500,108366.99235,509.3500,5718
BCHUSDT,d,20210708,000000,509.1300,510.8100,479.0200,490.3000,103159.74225,490.3000,5718
BCHUSDT,d,20210709,000000,490.3100,510.2800,471.2200,504.1600,87878.24218,504.1600,5718
BCHUSDT,d,20210710,000000,504.0300,511.2600,483.6200,496.9400,60935.68907,496.9400,5718
BCHUSDT,d,20210711,000000,496.9500,503.7300,489.3000,498.1100,48361.17665,498.1100,5718
BCHUSDT,d,20210712,000000,498.1000,509.0200,471.0600,479.5800,74244.60217,479.5800,5718
BCHUSDT,d,20210713,000000,479.5800,484.4100,459.7700,465.1000,63722.01888,465.1000,5718
BCHUSDT,d,20210714,000000,465.0000,478.4400,443.4100,467.3600,85764.77993,467.3600,5718
BCHUSDT,d,20210715,000000,467.3600,474.0100,443.6200,455.9000,79013.92001,455.900,5718
BCHUSDT,d,20210716,000000,455.7600,464.7600,436.7000,438.0200,72404.4753,438.0200,5718
BCHUSDT,d,20210717,000000,438.1200,446.8100,430.0100,436.0700,66769.39009,436.070,5718
BCHUSDT,d,20210718,000000,436.1500,453.2800,431.7400,437.9200,63907.09716,437.920,5718
BCHUSDT,d,20210719,000000,438.0000,441.3700,413.2200,414.9400,73192.33227,414.9400,5718
BCHUSDT,d,20210720,000000,414.9400,422.2200,383.5300,398.4800,123809.16022,398.4800,5718
BCHUSDT,d,20210721,000000,398.6100,435.5600,392.0000,430.7000,110417.62569,430.700,5718
BCHUSDT,d,20210722,000000,430.7600,445.4800,424.2700,442.1500,77928.94325,442.1500,5718
BCHUSDT,d,20210723,000000,442.2700,456.1200,431.3600,454.7800,71929.13007,454.780,5718
BCHUSDT,d,20210724,000000,454.8000,464.7900,449.9200,458.4900,70744.57755,458.4900,5718
BCHUSDT,d,20210725,000000,458.6300,459.5200,441.1700,454.9900,73995.53641,454.990,5718
BCHUSDT,d,20210726,000000,455.0600,517.9100,452.6500,481.0900,262175.42413,481.090,5718
BCHUSDT,d,20210727,000000,481.2500,504.1000,467.5100,501.9100,124593.31289,501.9100,5718
BCHUSDT,d,20210728,000000,501.7900,519.5200,489.2600,511.4100,136467.60549,511.4100,5718
BCHUSDT,d,20210729,000000,511.6600,547.6600,498.5600,538.9000,132327.90946,538.9000,5718
BCHUSDT,d,20210730,000000,539.0100,553.3800,516.5500,552.7700,126232.68551,552.7700,5718
BCHUSDT,d,20210731,000000,552.7800,558.0000,536.7300,545.9800,93489.27141,545.9800,5718
BCHUSDT,d,20210801,000000,545.8000,564.5700,512.0000,526.2600,128112.36165,526.2600,5718
BCHUSDT,d,20210802,000000,526.2600,567.5700,519.5000,543.3000,132569.06316,543.3000,5718
BCHUSDT,d,20210803,000000,543.2700,551.9200,521.3200,538.6000,91067.60739,538.6000,5718
BCHUSDT,d,20210804,000000,538.5200,552.8400,524.4400,545.7200,87376.84649,545.7200,5718
BCHUSDT,d,20210805,000000,545.7300,550.8200,522.6600,548.3900,128862.96248,548.3900,5718
BCHUSDT,d,20210806,000000,548.4200,561.1700,536.9300,557.4200,132109.43214,557.4200,5718
BCHUSDT,d,20210807,000000,557.4500,590.7600,553.4200,583.5300,190862.13152,583.5300,5718
BCHUSDT,d,20210808,000000,583.6100,590.0100,554.0500,555.5600,144243.45952,555.5600,5718
BCHUSDT,d,20210809,000000,555.5700,601.0000,543.0800,591.3700,162018.25286,591.3700,5718
BCHUSDT,d,20210810,000000,591.3200,607.5700,573.4000,592.0600,144091.9939,592.0600,5718
BCHUSDT,d,20210811,000000,592.2400,632.4600,590.4900,620.3700,143601.15167,620.3700,5718
BCHUSDT,d,20210812,000000,620.2800,649.8600,592.3700,606.2100,164788.81625,606.2100,5718
BCHUSDT,d,20210813,000000,606.0900,655.4800,601.1000,654.4400,109691.85796,654.4400,5718
BCHUSDT,d,20210814,000000,654.5000,692.8800,642.0000,692.0800,147262.58574,692.0800,5718
BCHUSDT,d,20210815,000000,691.9500,709.6600,672.0300,703.4200,164209.90548,703.4200,5718
BCHUSDT,d,20210816,000000,703.2500,714.7600,673.1600,673.3100,119743.49098,673.310,5718
BCHUSDT,d,20210817,000000,673.2600,691.0500,637.6600,639.1900,109258.83752,639.1900,5718
BCHUSDT,d,20210818,000000,639.1300,655.2500,619.7200,632.0400,108628.80486,632.040,5718
BCHUSDT,d,20210819,000000,631.9500,660.2700,619.6000,659.8300,87859.81953,659.830,5718
BCHUSDT,d,20210820,000000,659.7100,700.4500,652.1300,693.9900,97292.22596,693.9900,5718
BCHUSDT,d,20210821,000000,694.0800,700.0000,671.2500,675.5600,88300.18374,675.5600,5718
BCHUSDT,d,20210822,000000,675.3200,689.3900,652.0000,672.2900,69491.00267,672.290,5718
BCHUSDT,d,20210823,000000,672.3200,694.2400,664.1200,678.2200,148585.12555,678.2200,5718
BCHUSDT,d,20210824,000000,678.0500,683.6800,633.2700,636.3800,92281.60481,636.380,5718
BCHUSDT,d,20210825,000000,636.2500,658.7600,626.2800,650.3900,85748.25743,650.3900,5718
BCHUSDT,d,20210826,000000,650.4000,656.2600,603.8900,606.1000,85550.87441,606.100,5718
BCHUSDT,d,20210827,000000,606.2000,636.4000,596.2000,636.0000,81897.10718,636.000,5718
BCHUSDT,d,20210828,000000,635.9000,646.8000,622.4000,646.6000,59859.89069,646.6000,5718
BCHUSDT,d,20210829,000000,646.6000,693.4000,646.5000,659.0000,208061.96325,659.0000,5718
BCHUSDT,d,20210830,000000,659.0000,665.2000,630.0000,632.4000,82527.806,632.4000,5718
BCHUSDT,d,20210831,000000,632.3000,651.4000,623.9000,636.6000,85649.525,636.6000,5718
BCHUSDT,d,20210901,000000,636.8000,657.4000,625.3000,655.7000,109121.638,655.7000,5718
BCHUSDT,d,20210902,000000,655.8000,673.9000,652.5000,664.3000,78695.693,664.3000,5718
BCHUSDT,d,20210903,000000,664.3000,721.7000,651.0000,713.7000,183097.98987,713.7000,5718
BCHUSDT,d,20210904,000000,713.6000,737.5000,696.4000,709.0000,162246.49484,709.0000,5718
BCHUSDT,d,20210905,000000,709.1000,767.4000,698.1000,764.5000,141345.97943,764.5000,5718
BCHUSDT,d,20210906,000000,764.5000,803.6000,741.2000,784.5000,233263.46948,784.5000,5718
BCHUSDT,d,20210907,000000,784.5000,787.6000,583.1000,673.4000,376360.05746,673.4000,5718
BCHUSDT,d,20210908,000000,673.5000,679.6000,644.1000,662.7000,130590.474,662.7000,5718
BCHUSDT,d,20210909,000000,662.8000,673.5000,655.4000,661.5000,91459.423,661.5000,5718
BCHUSDT,d,20210910,000000,661.4000,673.9000,617.9000,628.9000,89982.715,628.9000,5718
BCHUSDT,d,20210911,000000,628.8000,647.9000,625.6000,636.1000,58841.442,636.1000,5718
BCHUSDT,d,20210912,000000,636.2000,655.3000,623.1000,646.5000,63703.356,646.5000,5718
BCHUSDT,d,20210913,000000,646.6000,661.3000,591.4000,614.1000,169513.768,614.1000,5718
BCHUSDT,d,20210914,000000,614.1000,642.8000,608.4000,640.7000,73259.539,640.7000,5718
BCHUSDT,d,20210915,000000,640.6000,656.9000,632.2000,652.6000,62783.18,652.6000,5718
BCHUSDT,d,20210916,000000,652.5000,655.3000,625.7000,639.2000,77227.74,639.2000,5718
BCHUSDT,d,20210917,000000,639.2000,647.9000,612.4000,621.2000,79876.628,621.200,5718
BCHUSDT,d,20210918,000000,621.4000,638.3000,614.2000,630.8000,54528.418,630.8000,5718
BCHUSDT,d,20210919,000000,630.6000,647.5000,601.7000,608.7000,80578.29,608.700,5718
BCHUSDT,d,20210920,000000,608.8000,609.3000,530.1000,542.7000,179788.74081,542.700,5718
BCHUSDT,d,20210921,000000,542.6000,552.4000,496.6000,505.4000,189039.77906,505.4000,5718
BCHUSDT,d,20210922,000000,505.1000,548.1000,496.2000,547.7000,111368.657,547.7000,5718
BCHUSDT,d,20210923,000000,547.6000,553.8000,532.3000,552.7000,75540.421,552.700,5718
BCHUSDT,d,20210924,000000,552.6000,556.8000,478.9000,513.5000,164421.03637,513.5000,5718
BCHUSDT,d,20210925,000000,513.2000,523.3000,501.7000,516.8000,99450.217,516.800,5718
BCHUSDT,d,20210926,000000,516.9000,519.9000,480.2000,503.2000,161614.939,503.2000,5718
BCHUSDT,d,20210927,000000,503.1000,515.2000,487.6000,488.0000,106024.088,488.000,5718
BCHUSDT,d,20210928,000000,488.1000,499.3000,472.2000,474.2000,104265.5088,474.200,5718
BCHUSDT,d,20210929,000000,474.0000,498.2000,471.3000,484.9000,81899.35354,484.9000,5718
BCHUSDT,d,20210930,000000,484.9000,506.1000,481.9000,502.6000,73302.834,502.6000,5718
BCHUSDT,d,20211001,000000,502.8000,544.7000,500.3000,543.7000,102037.204,543.7000,5718
BCHUSDT,d,20211002,000000,543.7000,559.9000,536.4000,552.1000,67360.385,552.1000,5718
BCHUSDT,d,20211003,000000,552.0000,579.1000,544.5000,571.0000,73818.85,571.0000,5718
BCHUSDT,d,20211004,000000,571.1000,571.2000,530.2000,550.7000,104364.046,550.7000,5718
BCHUSDT,d,20211005,000000,550.8000,600.3000,548.8000,594.5000,101027.901,594.5000,5718
BCHUSDT,d,20211006,000000,594.7000,626.5000,562.1000,617.1000,194811.314,617.1000,5718
BCHUSDT,d,20211007,000000,617.2000,636.7000,597.6000,611.3000,159699.31,611.3000,5718
BCHUSDT,d,20211008,000000,611.5000,617.8000,587.5000,596.2000,115217.982,596.2000,5718
BCHUSDT,d,20211009,000000,596.3000,624.5000,591.3000,615.2000,82548.978,615.2000,5718
BCHUSDT,d,20211010,000000,615.2000,623.2000,582.1000,584.7000,85734.078,584.7000,5718
BCHUSDT,d,20211011,000000,584.5000,618.5000,576.7000,601.3000,102504.502,601.3000,5718
BCHUSDT,d,20211012,000000,601.1000,601.3000,567.7000,587.9000,98138.062,587.9000,5718
BCHUSDT,d,20211013,000000,587.9000,594.9000,571.4000,593.7000,91096.306,593.7000,5718
BCHUSDT,d,20211014,000000,593.7000,607.7000,590.3000,599.1000,75123.447,599.1000,5718
BCHUSDT,d,20211015,000000,599.1000,637.2000,585.6000,625.7000,169544.926,625.7000,5718
BCHUSDT,d,20211016,000000,625.4000,649.4000,623.6000,625.4000,100802.456,625.4000,5718
BCHUSDT,d,20211017,000000,625.6000,628.7000,589.7000,612.5000,84225.557,612.5000,5718
BCHUSDT,d,20211018,000000,612.6000,619.3000,598.3000,611.5000,70874.91,611.5000,5718
BCHUSDT,d,20211019,000000,611.3000,625.0000,599.4000,618.5000,71717.378,618.500,5718
BCHUSDT,d,20211020,000000,618.5000,648.9000,605.1000,644.7000,93634.901,644.7000,5718
BCHUSDT,d,20211021,000000,644.6000,655.9000,621.1000,623.4000,116045.595,623.400,5718
BCHUSDT,d,20211022,000000,623.3000,637.0000,612.5000,623.9000,66136.187,623.900,5718
BCHUSDT,d,20211023,000000,623.8000,637.6000,614.8000,629.1000,50173.939,629.1000,5718
BCHUSDT,d,20211024,000000,629.0000,633.1000,605.6000,617.2000,66362.212,617.2000,5718
BCHUSDT,d,20211025,000000,617.2000,628.5000,614.8000,621.3000,58271.082,621.300,5718
BCHUSDT,d,20211026,000000,621.3000,632.2000,600.0000,611.9000,68384.251,611.9000,5718
BCHUSDT,d,20211027,000000,612.0000,619.2000,531.2000,548.4000,137606.387,548.400,5718
BCHUSDT,d,20211028,000000,548.4000,599.0000,543.8000,578.7000,133464.877,578.7000,5718
BCHUSDT,d,20211029,000000,578.7000,596.6000,574.2000,594.8000,57143.761,594.800,5718
BCHUSDT,d,20211030,000000,594.9000,601.1000,576.0000,585.3000,49042.952,585.300,5718
BCHUSDT,d,20211031,000000,585.3000,604.9000,573.9000,596.9000,84296.587,596.9000,5718
BCHUSDT,d,20211101,000000,596.9000,599.6000,578.5000,586.9000,62284.449,586.9000,5718
BCHUSDT,d,20211102,000000,587.0000,608.6000,582.1000,598.4000,64432.652,598.4000,5718
BCHUSDT,d,20211103,000000,598.5000,620.0000,588.8000,611.0000,117461.926,611.0000,5718
BCHUSDT,d,20211104,000000,611.2000,613.2000,586.2000,595.6000,64670.836,595.6000,5718
BCHUSDT,d,20211105,000000,595.4000,632.8000,591.6000,597.7000,163703.641,597.7000,5718
BCHUSDT,d,20211106,000000,597.6000,602.4000,576.2000,587.4000,51914.276,587.4000,5718
BCHUSDT,d,20211107,000000,587.4000,600.5000,585.8000,600.4000,37065.57,600.4000,5718
BCHUSDT,d,20211108,000000,600.4000,643.0000,598.7000,638.4000,131609.549,638.4000,5718
BCHUSDT,d,20211109,000000,638.4000,731.4000,636.5000,717.5000,337609.008,717.5000,5718
BCHUSDT,d,20211110,000000,717.4000,729.3000,643.9000,662.9000,290490.426,662.9000,5718
BCHUSDT,d,20211111,000000,662.7000,680.8000,658.4000,675.8000,93440.469,675.8000,5718
BCHUSDT,d,20211112,000000,675.8000,684.5000,646.7000,668.1000,107119.819,668.1000,5718
BCHUSDT,d,20211113,000000,668.2000,670.8000,655.4000,665.6000,59366.558,665.6000,5718
BCHUSDT,d,20211114,000000,665.7000,679.6000,657.3000,679.5000,65643.815,679.5000,5718
BCHUSDT,d,20211115,000000,679.6000,686.3000,664.3000,665.6000,72500.056,665.6000,5718
BCHUSDT,d,20211116,000000,665.6000,665.7000,571.0000,597.8000,184354.632,597.8000,5718
BCHUSDT,d,20211117,000000,598.0000,603.7000,577.4000,595.0000,95949.712,595.0000,5718
BCHUSDT,d,20211118,000000,595.1000,601.9000,542.5000,554.4000,112696.84,554.4000,5718
BCHUSDT,d,20211119,000000,554.4000,577.0000,548.1000,574.3000,70640.87,574.3000,5718
BCHUSDT,d,20211120,000000,574.3000,588.3000,564.6000,584.5000,55870.121,584.500,5718
BCHUSDT,d,20211121,000000,584.5000,585.4000,568.7000,574.4000,43043.001,574.4000,5718
BCHUSDT,d,20211122,000000,574.7000,578.3000,546.6000,556.9000,79429.498,556.900,5718
BCHUSDT,d,20211123,000000,556.9000,575.6000,546.2000,571.1000,77026.051,571.100,5718
BCHUSDT,d,20211124,000000,571.0000,620.2000,558.4000,618.8000,147972.635,618.8000,5718
BCHUSDT,d,20211125,000000,618.6000,635.9000,607.5000,616.8000,119004.643,616.8000,5718
BCHUSDT,d,20211126,000000,616.7000,618.7000,540.0000,557.3000,238191.961,557.300,5718
BCHUSDT,d,20211127,000000,557.1000,573.4000,554.9000,562.7000,55251.042,562.7000,5718
BCHUSDT,d,20211128,000000,562.4000,569.2000,530.8000,568.7000,78454.333,568.700,5718
BCHUSDT,d,20211129,000000,568.9000,581.4000,557.0000,574.9000,80606.458,574.9000,5718
BCHUSDT,d,20211130,000000,575.0000,587.7000,556.7000,570.4000,97384.505,570.400,5718
BCHUSDT,d,20211201,000000,570.4000,586.7000,565.0000,570.8000,63632.867,570.800,5718
BCHUSDT,d,20211202,000000,570.5000,574.6000,558.1000,561.7000,58107.089,561.7000,5718
BCHUSDT,d,20211203,000000,561.6000,567.8000,518.7000,532.4000,84425.415,532.4000,5718
BCHUSDT,d,20211204,000000,532.4000,534.8000,344.1000,473.2000,454263.13227,473.2000,5718
BCHUSDT,d,20211205,000000,473.1000,477.8000,434.7000,453.0000,164903.079,453.0000,5718
BCHUSDT,d,20211206,000000,453.2000,480.4000,418.8000,474.8000,183974.198,474.8000,5718
BCHUSDT,d,20211207,000000,474.5000,502.4000,463.7000,474.3000,146890.136,474.3000,5718
BCHUSDT,d,20211208,000000,474.1000,488.2000,463.4000,480.4000,116410.626,480.4000,5718
BCHUSDT,d,20211209,000000,480.7000,483.0000,448.0000,448.6000,108170.725,448.6000,5718
BCHUSDT,d,20211210,000000,448.8000,468.8000,436.7000,438.6000,116635.429,438.6000,5718
BCHUSDT,d,20211211,000000,438.1000,461.5000,431.8000,459.3000,77717.165,459.3000,5718
BCHUSDT,d,20211212,000000,459.4000,462.5000,441.9000,458.0000,51546.569,458.0000,5718
BCHUSDT,d,20211213,000000,457.9000,460.3000,414.3000,421.8000,99442.495,421.8000,5718
BCHUSDT,d,20211214,000000,421.9000,441.9000,418.5000,436.8000,94455.323,436.8000,5718
BCHUSDT,d,20211215,000000,436.7000,450.0000,416.7000,447.6000,93653.304,447.6000,5718
BCHUSDT,d,20211216,000000,447.7000,454.3000,437.1000,438.3000,51300.637,438.3000,5718
BCHUSDT,d,20211217,000000,438.2000,441.5000,417.7000,424.5000,60266.622,424.5000,5718
BCHUSDT,d,20211218,000000,424.6000,439.3000,419.0000,435.7000,43400.341,435.7000,5718
BCHUSDT,d,20211219,000000,435.7000,445.5000,431.8000,432.8000,45051.369,432.8000,5718
BCHUSDT,d,20211220,000000,432.7000,440.0000,419.0000,430.2000,61836.246,430.2000,5718
BCHUSDT,d,20211221,000000,430.2000,440.7000,426.7000,437.7000,46349.448,437.7000,5718
BCHUSDT,d,20211222,000000,437.7000,447.1000,434.6000,438.1000,41487.242,438.100,5718
BCHUSDT,d,20211223,000000,438.1000,458.4000,434.4000,455.6000,50587.851,455.6000,5718
BCHUSDT,d,20211224,000000,455.7000,461.2000,448.5000,451.8000,47095.622,451.800,5718
BCHUSDT,d,20211225,000000,451.9000,460.5000,447.4000,455.1000,32000.055,455.100,5718
BCHUSDT,d,20211226,000000,455.2000,455.4000,444.3000,451.6000,35929.226,451.6000,5718
BCHUSDT,d,20211227,000000,451.6000,476.0000,447.5000,465.3000,73454.131,465.3000,5718
BCHUSDT,d,20211228,000000,465.5000,465.5000,437.7000,439.0000,68358.845,439.000,5718
BCHUSDT,d,20211229,000000,438.9000,445.8000,426.4000,430.1000,49436.705,430.1000,5718
BCHUSDT,d,20211230,000000,430.0000,437.1000,423.5000,431.7000,38427.227,431.700,5718
BCHUSDT,d,20211231,000000,431.4000,437.2000,419.2000,430.2000,65754.929,430.2000,5718
BCHUSDT,d,20220101,000000,430.3000,446.1000,430.3000,444.8000,38968.514,444.800,5718
BCHUSDT,d,20220102,000000,444.8000,452.4000,442.6000,447.7000,47788.519,447.700,5718
BCHUSDT,d,20220103,000000,447.6000,447.9000,431.1000,434.7000,30839.554,434.7000,5718
BCHUSDT,d,20220104,000000,434.8000,439.5000,425.4000,427.1000,39425.964,427.1000,5718
BCHUSDT,d,20220105,000000,427.0000,432.5000,391.1000,399.4000,67592.078,399.4000,5718
BCHUSDT,d,20220106,000000,399.5000,403.9000,387.3000,399.8000,82449.322,399.8000,5718
BCHUSDT,d,20220107,000000,399.7000,401.7000,375.3000,385.7000,107953.813,385.7000,5718
BCHUSDT,d,20220108,000000,385.8000,391.6000,361.0000,372.9000,78690.696,372.9000,5718
BCHUSDT,d,20220109,000000,372.8000,381.1000,367.8000,376.8000,52446.077,376.8000,5718
BCHUSDT,d,20220110,000000,376.8000,378.4000,347.6000,363.6000,99914.207,363.6000,5718
BCHUSDT,d,20220111,000000,363.5000,375.0000,361.7000,369.8000,62635.225,369.8000,5718
BCHUSDT,d,20220112,000000,369.8000,385.9000,367.8000,383.8000,53145.693,383.8000,5718
BCHUSDT,d,20220113,000000,383.7000,391.7000,376.4000,377.5000,50476.739,377.5000,5718
BCHUSDT,d,20220114,000000,377.5000,393.7000,375.6000,385.6000,49743.721,385.6000,5718
BCHUSDT,d,20220115,000000,385.5000,393.0000,382.9000,390.6000,26573.369,390.6000,5718
BCHUSDT,d,20220116,000000,390.7000,393.4000,382.3000,388.1000,23265.962,388.1000,5718
BCHUSDT,d,20220117,000000,388.2000,389.2000,373.0000,380.6000,35421.99,380.6000,5718
BCHUSDT,d,20220118,000000,380.7000,398.7000,374.6000,381.4000,80580.346,381.4000,5718
BCHUSDT,d,20220119,000000,381.4000,384.3000,365.8000,368.9000,54356.984,368.9000,5718
BCHUSDT,d,20220120,000000,369.0000,384.2000,356.3000,357.5000,48632.11,357.5000,5718
BCHUSDT,d,20220121,000000,357.4000,360.0000,308.0000,314.9000,135765.1848,314.9000,5718
BCHUSDT,d,20220122,000000,314.8000,318.8000,265.0000,291.8000,210569.15341,291.8000,5718
BCHUSDT,d,20220123,000000,291.9000,303.5000,283.8000,302.5000,120846.438,302.500,5718
BCHUSDT,d,20220124,000000,302.4000,302.7000,259.6000,292.3000,213574.65285,292.3000,5718
BCHUSDT,d,20220125,000000,292.3000,294.6000,259.9000,291.6000,100039.632,291.600,5718
BCHUSDT,d,20220126,000000,291.6000,314.9000,283.8000,289.1000,123057.252,289.100,5718
BCHUSDT,d,20220127,000000,289.1000,294.9000,277.5000,289.6000,95350.579,289.6000,5718
BCHUSDT,d,20220128,000000,289.6000,297.4000,281.8000,296.8000,67163.287,296.8000,5718
BCHUSDT,d,20220129,000000,296.8000,302.1000,291.3000,298.8000,35536.718,298.800,5718
BCHUSDT,d,20220130,000000,298.9000,302.2000,287.7000,290.0000,43174.979,290.0000,5718
BCHUSDT,d,20220131,000000,289.9000,290.5000,278.1000,285.0000,68025.944,285.000,5718
BCHUSDT,d,20220201,000000,284.9000,290.9000,282.5000,287.7000,51781.381,287.7000,5718
BCHUSDT,d,20220202,000000,287.8000,296.8000,276.3000,277.8000,64386.32,277.800,5718
BCHUSDT,d,20220203,000000,277.9000,281.7000,271.0000,281.2000,66256.66,281.200,5718
BCHUSDT,d,20220204,000000,281.2000,307.0000,276.4000,306.2000,87969.666,306.2000,5718
BCHUSDT,d,20220205,000000,306.1000,329.0000,302.5000,320.5000,89958.852,320.5000,5718
BCHUSDT,d,20220206,000000,320.3000,328.0000,312.0000,324.7000,69991.532,324.7000,5718
BCHUSDT,d,20220207,000000,324.6000,343.9000,317.9000,343.0000,100047.509,343.0000,5718
BCHUSDT,d,20220208,000000,343.2000,355.9000,324.9000,335.2000,135300.44,335.2000,5718
BCHUSDT,d,20220209,000000,335.4000,347.7000,328.2000,345.9000,82944.229,345.9000,5718
BCHUSDT,d,20220210,000000,345.8000,362.7000,336.2000,340.7000,116691.471,340.7000,5718
BCHUSDT,d,20220211,000000,340.7000,342.1000,316.6000,320.9000,91990.739,320.9000,5718
BCHUSDT,d,20220212,000000,320.7000,330.6000,312.1000,330.4000,62685.722,330.4000,5718
BCHUSDT,d,20220213,000000,330.4000,340.0000,324.4000,333.6000,65178.57,333.6000,5718
BCHUSDT,d,20220214,000000,333.7000,337.7000,318.4000,330.5000,61294.607,330.5000,5718
BCHUSDT,d,20220215,000000,330.5000,344.7000,328.9000,343.2000,52385.786,343.2000,5718
BCHUSDT,d,20220216,000000,343.2000,343.3000,328.9000,334.3000,50879.367,334.3000,5718
BCHUSDT,d,20220217,000000,334.3000,336.3000,309.4000,313.0000,60183.746,313.0000,5718
BCHUSDT,d,20220218,000000,313.1000,319.0000,306.3000,310.0000,61666.629,310.0000,5718
BCHUSDT,d,20220219,000000,310.1000,316.2000,305.1000,311.9000,41747.092,311.9000,5718
BCHUSDT,d,20220220,000000,312.0000,312.7000,296.6000,302.6000,59765.619,302.6000,5718
BCHUSDT,d,20220221,000000,302.6000,310.8000,282.4000,283.2000,104936.714,283.2000,5718
BCHUSDT,d,20220222,000000,283.3000,295.5000,275.4000,293.3000,83586.565,293.3000,5718
BCHUSDT,d,20220223,000000,293.2000,305.2000,286.9000,288.2000,61431.821,288.2000,5718
BCHUSDT,d,20220224,000000,288.4000,309.7000,259.6000,300.6000,207461.078,300.600,5718
BCHUSDT,d,20220225,000000,300.5000,312.2000,290.3000,308.5000,83986.054,308.5000,5718
BCHUSDT,d,20220226,000000,308.7000,324.7000,307.2000,315.3000,70252.01,315.300,5718
BCHUSDT,d,20220227,000000,315.2000,321.8000,299.4000,304.0000,68260.329,304.000,5718
BCHUSDT,d,20220228,000000,304.0000,339.2000,300.5000,339.2000,63744.622,339.2000,5718
BCHUSDT,d,20220301,000000,339.0000,343.8000,320.2000,328.7000,85168.234,328.7000,5718
BCHUSDT,d,20220302,000000,328.7000,331.4000,318.0000,320.2000,53014.199,320.200,5718
BCHUSDT,d,20220303,000000,320.1000,321.8000,305.4000,315.3000,43765.626,315.3000,5718
BCHUSDT,d,20220304,000000,315.2000,315.5000,285.8000,290.4000,51202.487,290.400,5718
BCHUSDT,d,20220305,000000,290.4000,295.5000,283.3000,294.2000,31733.767,294.2000,5718
BCHUSDT,d,20220306,000000,294.2000,296.2000,281.3000,282.0000,33095.521,282.000,5718
BCHUSDT,d,20220307,000000,282.1000,291.1000,270.0000,273.9000,65694.827,273.900,5718
BCHUSDT,d,20220308,000000,273.8000,289.7000,272.3000,284.7000,71900.211,284.7000,5718
BCHUSDT,d,20220309,000000,284.4000,318.2000,283.6000,307.2000,79050.453,307.2000,5718
BCHUSDT,d,20220310,000000,307.1000,309.0000,283.3000,289.4000,64067.422,289.4000,5718
BCHUSDT,d,20220311,000000,289.5000,294.9000,281.1000,287.7000,52856.947,287.7000,5718
BCHUSDT,d,20220312,000000,287.6000,294.3000,287.2000,290.8000,31982.217,290.8000,5718
BCHUSDT,d,20220313,000000,290.7000,296.1000,278.1000,279.7000,40607.311,279.7000,5718
BCHUSDT,d,20220314,000000,279.7000,290.0000,277.4000,289.5000,47922.215,289.5000,5718
BCHUSDT,d,20220315,000000,289.5000,292.9000,281.6000,289.3000,50923.929,289.3000,5718
BCHUSDT,d,20220316,000000,289.2000,302.5000,286.2000,299.8000,66368.828,299.8000,5718
BCHUSDT,d,20220317,000000,299.8000,301.3000,294.4000,296.3000,28223.556,296.3000,5718
BCHUSDT,d,20220318,000000,296.2000,306.5000,290.5000,305.5000,47824.277,305.5000,5718
BCHUSDT,d,20220319,000000,305.5000,328.6000,305.4000,327.8000,43265.138,327.8000,5718
BCHUSDT,d,20220320,000000,327.8000,332.9000,315.3000,327.4000,63553.436,327.4000,5718
BCHUSDT,d,20220321,000000,327.4000,340.6000,320.2000,334.9000,77658.049,334.9000,5718
BCHUSDT,d,20220322,000000,334.8000,387.1000,334.3000,375.4000,186187.744,375.4000,5718
BCHUSDT,d,20220323,000000,375.4000,384.3000,353.2000,364.0000,131767.742,364.0000,5718
BCHUSDT,d,20220324,000000,364.0000,367.6000,351.5000,366.1000,86826.59,366.1000,5718
BCHUSDT,d,20220325,000000,366.1000,374.3000,352.8000,364.9000,103907.692,364.9000,5718
BCHUSDT,d,20220326,000000,365.0000,366.3000,356.5000,362.1000,45314.843,362.1000,5718
BCHUSDT,d,20220327,000000,362.0000,377.3000,354.7000,376.6000,68517.844,376.6000,5718
BCHUSDT,d,20220328,000000,376.6000,385.9000,363.3000,368.5000,118129.622,368.500,5718
BCHUSDT,d,20220329,000000,368.4000,387.5000,366.2000,373.3000,101742.574,373.3000,5718
BCHUSDT,d,20220330,000000,373.2000,386.7000,362.7000,380.1000,88081.847,380.100,5718
BCHUSDT,d,20220331,000000,380.1000,391.2000,362.3000,384.3000,125124.264,384.300,5718
BCHUSDT,d,20220401,000000,384.0000,389.4000,363.2000,377.2000,94775.864,377.2000,5718
BCHUSDT,d,20220402,000000,377.2000,383.1000,370.0000,372.4000,67866.957,372.4000,5718
BCHUSDT,d,20220403,000000,372.5000,381.4000,368.1000,378.6000,36385.343,378.600,5718
BCHUSDT,d,20220404,000000,378.7000,379.6000,362.7000,376.2000,54217.976,376.2000,5718
BCHUSDT,d,20220405,000000,376.2000,382.2000,364.9000,365.4000,40589.438,365.400,5718
