<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201022,000000,1.18585,1.18664,1.18110,1.18172,109154
20201023,000000,1.18167,1.18643,1.17863,1.18591,106660
20201026,000000,1.18518,1.18590,1.18028,1.18078,108876
20201027,000000,1.18080,1.18384,1.17920,1.17942,97180
20201028,000000,1.17939,1.17968,1.17173,1.17457,128594
20201029,000000,1.17455,1.17583,1.16497,1.16724,128692
20201030,000000,1.16728,1.17038,1.16395,1.16456,143798
20201102,000000,1.16460,1.16552,1.16217,1.16401,119841
20201103,000000,1.16401,1.17395,1.16310,1.17107,114112
20201104,000000,1.17121,1.17703,1.16021,1.17203,235670
20201105,000000,1.17206,1.18592,1.17104,1.18206,172824
20201106,000000,1.18230,1.18903,1.17948,1.18750,172639
20201109,000000,1.18888,1.19195,1.17948,1.18121,203226
20201110,000000,1.18120,1.18428,1.17792,1.18125,174234
20201111,000000,1.18114,1.18322,1.17449,1.17766,115550
20201112,000000,1.17758,1.18227,1.17581,1.18024,121369
20201113,000000,1.18024,1.18370,1.17991,1.18323,99890
20201116,000000,1.18392,1.18686,1.18137,1.18493,118236
20201117,000000,1.18493,1.18933,1.18421,1.18609,105168
20201118,000000,1.18610,1.18906,1.18488,1.18517,101773
20201119,000000,1.18517,1.18821,1.18156,1.18722,106359
20201120,000000,1.18721,1.18904,1.18493,1.18585,93705
20201123,000000,1.18505,1.19056,1.17995,1.18388,100539
20201124,000000,1.18395,1.18957,1.18335,1.18893,94175
20201125,000000,1.18888,1.19292,1.18814,1.19150,110381
20201126,000000,1.19120,1.19404,1.18848,1.19118,66835
20201127,000000,1.19118,1.19625,1.19062,1.19591,77970
20201130,000000,1.19599,1.20027,1.19222,1.19227,112266
20201201,000000,1.19227,1.20760,1.19227,1.20668,111988
20201202,000000,1.20681,1.21180,1.20396,1.21129,120182
20201203,000000,1.21127,1.21741,1.21006,1.21388,115429
20201204,000000,1.21416,1.21771,1.21099,1.21199,117403
20201207,000000,1.21291,1.21659,1.20781,1.21055,119355
20201208,000000,1.21062,1.21335,1.20949,1.21022,111403
20201209,000000,1.20999,1.21469,1.20582,1.20779,113015
20201210,000000,1.20773,1.21584,1.20736,1.21334,133738
20201211,000000,1.21332,1.21624,1.21049,1.21124,117227
20201214,000000,1.21396,1.21763,1.21153,1.21426,102476
20201215,000000,1.21430,1.21684,1.21214,1.21496,105258
20201216,000000,1.21486,1.22116,1.21246,1.21958,116456
20201217,000000,1.21963,1.22722,1.21895,1.22654,107239
20201218,000000,1.22654,1.22708,1.22250,1.22539,105180
20201221,000000,1.22174,1.22525,1.21290,1.22403,170985
20201222,000000,1.22399,1.22565,1.21519,1.21604,129746
20201223,000000,1.21598,1.22204,1.21535,1.21835,127243
20201224,000000,1.21822,1.22152,1.21759,1.21789,71900
20201228,000000,1.21822,1.22499,1.21796,1.22132,108056
20201229,000000,1.22135,1.22747,1.22057,1.22459,105624
20201230,000000,1.22471,1.23094,1.22444,1.22922,112374
20201231,000000,1.22946,1.23087,1.22144,1.22151,95418
20210101,000000,1.22152,1.22152,1.22152,1.22152,1
20210104,000000,1.22383,1.23092,1.22274,1.22428,152501
20210105,000000,1.22464,1.23052,1.22406,1.22913,135992
20210106,000000,1.22920,1.23490,1.22650,1.23232,193623
20210107,000000,1.23231,1.23440,1.22446,1.22692,153387
20210108,000000,1.22700,1.22842,1.21925,1.22213,164702
20210111,000000,1.22126,1.22242,1.21317,1.21492,139289
20210112,000000,1.21496,1.22092,1.21366,1.22053,134173
20210113,000000,1.22052,1.22224,1.21393,1.21563,126451
20210114,000000,1.21561,1.21785,1.21106,1.21509,141475
20210115,000000,1.21508,1.21620,1.20745,1.20768,124190
20210118,000000,1.20821,1.20864,1.20530,1.20741,101983
20210119,000000,1.20742,1.21444,1.20735,1.21280,113540
20210120,000000,1.21279,1.21577,1.20762,1.21039,121788
20210121,000000,1.21036,1.21727,1.21006,1.21635,125074
20210122,000000,1.21605,1.21891,1.21512,1.21698,120114
20210125,000000,1.21700,1.21828,1.21155,1.21361,129878
20210126,000000,1.21363,1.21755,1.21073,1.21590,128094
20210127,000000,1.21594,1.21694,1.20580,1.21098,169688
20210128,000000,1.21068,1.21414,1.20803,1.21197,176269
20210129,000000,1.21195,1.21556,1.20938,1.21351,180208
20210201,000000,1.21300,1.21360,1.20555,1.20590,154980
20210202,000000,1.20585,1.20873,1.20109,1.20428,139555
20210203,000000,1.20427,1.20497,1.20036,1.20343,117462
20210204,000000,1.20346,1.20423,1.19569,1.19609,123450
20210205,000000,1.19579,1.20495,1.19517,1.20491,121578
20210208,000000,1.20359,1.20655,1.20194,1.20444,107043
20210209,000000,1.20433,1.21215,1.20433,1.21164,120298
20210210,000000,1.21163,1.21436,1.21083,1.21169,118836
20210211,000000,1.21166,1.21490,1.21131,1.21279,91457
20210212,000000,1.21274,1.21345,1.20810,1.21183,93574
20210215,000000,1.21239,1.21447,1.21162,1.21266,70490
20210216,000000,1.21271,1.21690,1.20947,1.21049,112522
20210217,000000,1.21053,1.21055,1.20225,1.20340,122822
20210218,000000,1.20355,1.20940,1.20351,1.20886,109689
20210219,000000,1.20883,1.21440,1.20818,1.21173,102156
20210222,000000,1.21135,1.21688,1.20906,1.21556,122490
20210223,000000,1.21521,1.21795,1.21348,1.21491,119138
20210224,000000,1.21491,1.21741,1.21087,1.21639,151860
20210225,000000,1.21617,1.22427,1.21554,1.21679,189306
20210226,000000,1.21765,1.21825,1.20617,1.20720,216943
20210301,000000,1.20696,1.21007,1.20270,1.20479,134621
20210302,000000,1.20479,1.20939,1.19913,1.20895,140651
20210303,000000,1.20888,1.21127,1.20423,1.20614,142513
20210304,000000,1.20619,1.20658,1.19610,1.19631,182904
20210305,000000,1.19656,1.19762,1.18928,1.19111,194267
20210308,000000,1.19171,1.19319,1.18436,1.18455,159605
20210309,000000,1.18457,1.19152,1.18351,1.18992,146188
20210310,000000,1.18987,1.19293,1.18683,1.19282,140123
20210311,000000,1.19280,1.19894,1.19149,1.19835,121165
20210312,000000,1.19841,1.19880,1.19094,1.19515,125878
20210315,000000,1.19439,1.19670,1.19105,1.19238,109123
20210316,000000,1.19244,1.19513,1.18817,1.19011,109070
20210317,000000,1.19005,1.19854,1.18856,1.19772,115065
20210318,000000,1.19775,1.19883,1.19057,1.19138,144218
20210319,000000,1.19126,1.19367,1.18734,1.19040,119108
20210322,000000,1.18707,1.19464,1.18703,1.19312,101055
20210323,000000,1.19311,1.19403,1.18416,1.18481,108043
20210324,000000,1.18485,1.18527,1.18092,1.18116,106789
20210325,000000,1.18116,1.18273,1.17612,1.17629,114562
20210326,000000,1.17627,1.18045,1.17617,1.17927,89123
20210329,000000,1.17898,1.17934,1.17601,1.17634,97588
20210330,000000,1.17633,1.17733,1.17107,1.17141,93695
20210331,000000,1.17153,1.17594,1.17036,1.17294,101176
20210401,000000,1.17295,1.17794,1.17122,1.17749,101787
20210402,000000,1.17752,1.17861,1.17487,1.17597,47415
20210405,000000,1.17544,1.18189,1.17372,1.18098,63666
20210406,000000,1.18096,1.18771,1.17947,1.18734,94425
20210407,000000,1.18734,1.19143,1.18603,1.18616,103309
20210408,000000,1.18621,1.19269,1.18603,1.19121,90609
20210409,000000,1.19111,1.19196,1.18667,1.19005,88712
20210412,000000,1.18887,1.19187,1.18708,1.19098,83681
20210413,000000,1.19091,1.19554,1.18761,1.19468,97170
20210414,000000,1.19476,1.19869,1.19424,1.19770,89423
20210415,000000,1.19764,1.19927,1.19556,1.19640,86568
20210416,000000,1.19620,1.19942,1.19499,1.19807,77922
20210419,000000,1.19721,1.20474,1.19421,1.20358,95427
20210420,000000,1.20358,1.20793,1.20220,1.20338,95556
20210421,000000,1.20329,1.20432,1.19978,1.20337,81977
20210422,000000,1.20343,1.20692,1.19932,1.20140,106289
20210423,000000,1.20136,1.20995,1.20123,1.20971,91955
20210426,000000,1.20914,1.21164,1.20606,1.20819,94913
20210427,000000,1.20824,1.20922,1.20561,1.20891,86474
20210428,000000,1.20891,1.21342,1.20557,1.21243,109396
20210429,000000,1.21243,1.21495,1.21016,1.21177,99443
20210430,000000,1.21163,1.21261,1.20162,1.20202,103596
20210503,000000,1.20309,1.20755,1.20126,1.20627,83561
20210504,000000,1.20627,1.20632,1.19986,1.20124,108917
20210505,000000,1.20110,1.20262,1.19855,1.20037,90757
20210506,000000,1.20030,1.20712,1.19926,1.20647,97519
20210507,000000,1.20646,1.21709,1.20522,1.21612,123291
20210510,000000,1.21593,1.21777,1.21270,1.21282,114190
20210511,000000,1.21275,1.21812,1.21226,1.21451,126434
20210512,000000,1.21449,1.21516,1.20651,1.20673,144091
20210513,000000,1.20673,1.21056,1.20508,1.20770,148023
20210514,000000,1.20776,1.21472,1.20702,1.21438,110572
20210517,000000,1.21430,1.21683,1.21256,1.21476,106515
20210518,000000,1.21481,1.22336,1.21481,1.22212,102946
20210519,000000,1.22207,1.22449,1.21593,1.21692,137821
20210520,000000,1.21681,1.22288,1.21681,1.22264,112437
20210521,000000,1.22263,1.22394,1.21602,1.21801,113321
20210524,000000,1.21785,1.22295,1.21714,1.22132,102643
20210525,000000,1.22132,1.22659,1.22111,1.22479,111084
20210526,000000,1.22479,1.22623,1.21814,1.21916,104837
20210527,000000,1.21916,1.22146,1.21747,1.21932,110002
20210528,000000,1.21932,1.22043,1.21321,1.21887,106088
20210531,000000,1.21993,1.22308,1.21829,1.22232,65357
20210601,000000,1.22232,1.22538,1.22102,1.22123,94132
20210602,000000,1.22119,1.22260,1.21636,1.22085,84410
20210603,000000,1.22088,1.22137,1.21176,1.21259,91988
20210604,000000,1.21264,1.21853,1.21034,1.21657,90519
20210607,000000,1.21600,1.22013,1.21444,1.21888,69742
20210608,000000,1.21889,1.21937,1.21637,1.21724,80042
20210609,000000,1.21724,1.22174,1.21706,1.21769,66370
20210610,000000,1.21768,1.21942,1.21427,1.21667,97361
20210611,000000,1.21708,1.21925,1.20921,1.21056,78389
20210614,000000,1.21038,1.21300,1.20936,1.21184,66871
20210615,000000,1.21176,1.21467,1.21007,1.21254,73134
20210616,000000,1.21255,1.21343,1.19919,1.19940,101310
20210617,000000,1.19933,1.20059,1.18911,1.19047,122083
20210618,000000,1.19056,1.19244,1.18468,1.18586,117269
20210621,000000,1.18554,1.19209,1.18472,1.19169,122011
20210622,000000,1.19155,1.19522,1.18805,1.19363,102121
20210623,000000,1.19362,1.19695,1.19110,1.19252,97652
20210624,000000,1.19254,1.19558,1.19172,1.19306,92083
20210625,000000,1.19309,1.19748,1.19258,1.19364,84955
20210628,000000,1.19318,1.19440,1.19019,1.19213,87104
20210629,000000,1.19208,1.19292,1.18771,1.18944,86502
20210630,000000,1.18948,1.19085,1.18445,1.18556,100513
20210701,000000,1.18552,1.18837,1.18369,1.18478,95040
20210702,000000,1.18487,1.18737,1.18066,1.18639,96180
20210705,000000,1.18653,1.18799,1.18509,1.18588,58069
20210706,000000,1.18608,1.18947,1.18069,1.18231,106830
20210707,000000,1.18232,1.18358,1.17808,1.17895,100548
20210708,000000,1.17895,1.18673,1.17829,1.18415,123395
20210709,000000,1.18387,1.18807,1.18245,1.18768,88627
20210712,000000,1.18723,1.18796,1.18357,1.18587,70311
20210713,000000,1.18592,1.18746,1.17716,1.17755,84161
20210714,000000,1.17754,1.18383,1.17714,1.18341,80138
20210715,000000,1.18350,1.18502,1.17956,1.18101,86704
20210716,000000,1.18101,1.18219,1.17917,1.18049,79204
20210719,000000,1.18066,1.18240,1.17631,1.17964,105965
20210720,000000,1.17943,1.18019,1.17551,1.17760,106154
20210721,000000,1.17770,1.18043,1.17512,1.17898,98451
20210722,000000,1.17888,1.18299,1.17568,1.17699,108348
20210723,000000,1.17704,1.17859,1.17539,1.17683,82201
20210726,000000,1.17710,1.18168,1.17629,1.18016,89334
20210727,000000,1.18025,1.18406,1.17696,1.18158,96986
20210728,000000,1.18161,1.18491,1.17733,1.18422,104853
20210729,000000,1.18422,1.18923,1.18383,1.18842,86588
20210730,000000,1.18858,1.19082,1.18510,1.18725,94472
20210802,000000,1.18668,1.18965,1.18585,1.18669,79064
20210803,000000,1.18659,1.18929,1.18531,1.18628,82345
20210804,000000,1.18622,1.18991,1.18322,1.18361,86663
20210805,000000,1.18362,1.18568,1.18277,1.18315,78299
20210806,000000,1.18315,1.18349,1.17537,1.17606,80498
20210809,000000,1.17582,1.17685,1.17316,1.17355,76859
20210810,000000,1.17360,1.17423,1.17090,1.17169,68739
20210811,000000,1.17164,1.17535,1.17055,1.17377,70044
20210812,000000,1.17379,1.17477,1.17231,1.17290,59274
20210813,000000,1.17289,1.18043,1.17283,1.17957,57568
20210816,000000,1.17942,1.18005,1.17669,1.17760,58309
20210817,000000,1.17760,1.17843,1.17049,1.17078,80389
20210818,000000,1.17091,1.17423,1.16932,1.17083,79108
20210819,000000,1.17078,1.17161,1.16653,1.16739,96380
20210820,000000,1.16738,1.17040,1.16634,1.16991,70603
20210823,000000,1.16990,1.17498,1.16908,1.17429,67454
20210824,000000,1.17429,1.17647,1.17266,1.17514,61145
20210825,000000,1.17531,1.17740,1.17255,1.17699,67294
20210826,000000,1.17700,1.17785,1.17454,1.17510,73105
20210827,000000,1.17510,1.18017,1.17345,1.17953,83023
20210830,000000,1.17931,1.18094,1.17822,1.17959,54044
20210831,000000,1.17962,1.18445,1.17931,1.18077,86716
20210901,000000,1.18085,1.18568,1.17931,1.18385,75179
20210902,000000,1.18385,1.18756,1.18338,1.18742,60724
20210903,000000,1.18747,1.19085,1.18652,1.18769,78948
20210906,000000,1.18759,1.18859,1.18553,1.18679,43892
20210907,000000,1.18677,1.18849,1.18369,1.18379,78274
20210908,000000,1.18366,1.18507,1.18015,1.18124,82075
20210909,000000,1.18130,1.18409,1.18046,1.18234,98531
20210910,000000,1.18234,1.18506,1.18089,1.18104,84228
20210913,000000,1.18120,1.18166,1.17696,1.18097,82779
20210914,000000,1.18103,1.18453,1.17997,1.18018,93967
20210915,000000,1.17998,1.18314,1.17986,1.18152,87410
20210916,000000,1.18160,1.18202,1.17500,1.17650,94143
20210917,000000,1.17608,1.17884,1.17240,1.17245,87386
20210920,000000,1.17299,1.17360,1.16997,1.17241,78625
20210921,000000,1.17235,1.17482,1.17142,1.17215,92536
20210922,000000,1.17210,1.17552,1.16840,1.16868,111759
20210923,000000,1.16867,1.17497,1.16830,1.17380,97696
20210924,000000,1.17380,1.17471,1.17002,1.17204,79566
20210927,000000,1.17255,1.17259,1.16839,1.16950,94761
20210928,000000,1.16940,1.17028,1.16676,1.16828,108979
20210929,000000,1.16821,1.16897,1.15890,1.15962,111306
20210930,000000,1.15958,1.16092,1.15620,1.15750,123122
20211001,000000,1.15741,1.16068,1.15624,1.15925,119569
20211004,000000,1.16064,1.16398,1.15872,1.16181,99320
20211005,000000,1.16180,1.16215,1.15801,1.15964,95409
20211006,000000,1.15960,1.16001,1.15287,1.15529,114183
20211007,000000,1.15519,1.15716,1.15468,1.15495,87994
20211008,000000,1.15485,1.15855,1.15408,1.15736,94677
20211011,000000,1.15667,1.15862,1.15485,1.15489,70319
20211012,000000,1.15479,1.15698,1.15241,1.15293,91210
20211013,000000,1.15287,1.15969,1.15246,1.15902,101166
20211014,000000,1.15902,1.16238,1.15835,1.15960,87994
20211015,000000,1.15950,1.16182,1.15876,1.15980,89551
20211018,000000,1.15912,1.16219,1.15713,1.16090,92522
20211019,000000,1.16081,1.16689,1.16079,1.16315,88250
20211020,000000,1.16305,1.16582,1.16164,1.16473,90068
20211021,000000,1.16492,1.16669,1.16192,1.16220,93007
20211022,000000,1.16212,1.16552,1.16199,1.16433,100943
20211025,000000,1.16375,1.16645,1.15901,1.16065,90651
20211026,000000,1.16050,1.16252,1.15844,1.15953,81494
20211027,000000,1.15945,1.16257,1.15844,1.16021,110320
20211028,000000,1.16017,1.16916,1.15818,1.16774,127167
20211029,000000,1.16773,1.16895,1.15347,1.15619,115833
20211101,000000,1.15567,1.16087,1.15455,1.16055,92662
20211102,000000,1.16045,1.16129,1.15748,1.15785,92631
20211103,000000,1.15774,1.16157,1.15618,1.16109,98200
20211104,000000,1.16099,1.16159,1.15279,1.15538,95107
20211105,000000,1.15527,1.15726,1.15128,1.15659,98632
20211108,000000,1.15562,1.15945,1.15500,1.15847,79441
20211109,000000,1.15835,1.16085,1.15692,1.15922,94110
20211110,000000,1.15916,1.15948,1.14754,1.14778,114143
20211111,000000,1.14775,1.14872,1.14425,1.14491,72666
20211112,000000,1.14490,1.14616,1.14324,1.14429,78014
20211115,000000,1.14464,1.14635,1.13558,1.13669,84334
20211116,000000,1.13668,1.13852,1.13085,1.13195,99166
20211117,000000,1.13193,1.13317,1.12629,1.13188,102751
20211118,000000,1.13183,1.13736,1.13134,1.13714,91787
20211119,000000,1.13691,1.13722,1.12496,1.12826,112631
20211122,000000,1.12895,1.12900,1.12302,1.12342,107013
20211123,000000,1.12341,1.12745,1.12255,1.12472,109395
20211124,000000,1.12472,1.12548,1.11856,1.11970,113487
20211125,000000,1.11967,1.12292,1.11930,1.12055,61533
20211126,000000,1.12053,1.13315,1.12043,1.13152,147050
20211129,000000,1.13009,1.13110,1.12579,1.12901,112679
20211130,000000,1.12894,1.13823,1.12346,1.13372,152126
20211201,000000,1.13345,1.13593,1.13020,1.13186,129012
20211202,000000,1.13183,1.13472,1.12948,1.13005,110503
20211203,000000,1.12993,1.13328,1.12662,1.13083,121820
20211206,000000,1.13046,1.13146,1.12660,1.12833,88641
20211207,000000,1.12833,1.12980,1.12271,1.12667,89576
20211208,000000,1.12667,1.13543,1.12617,1.13415,101415
20211209,000000,1.13407,1.13448,1.12779,1.12921,86092
20211210,000000,1.12917,1.13235,1.12644,1.13159,84905
20211213,000000,1.13093,1.13188,1.12596,1.12822,76909
20211214,000000,1.12822,1.13233,1.12532,1.12581,83727
20211215,000000,1.12572,1.12988,1.12211,1.12863,104343
20211216,000000,1.12865,1.13599,1.12807,1.13293,104319
20211217,000000,1.13286,1.13484,1.12345,1.12369,89820
20211220,000000,1.12359,1.13034,1.12341,1.12745,90850
20211221,000000,1.12772,1.13022,1.12603,1.12842,77663
20211222,000000,1.12835,1.13418,1.12638,1.13257,74731
20211223,000000,1.13248,1.13417,1.12895,1.13232,66819
20211224,000000,1.13232,1.13430,1.13060,1.13124,70172
20211227,000000,1.13125,1.13342,1.13025,1.13260,47752
20211228,000000,1.13249,1.13327,1.12891,1.13077,51925
20211229,000000,1.13068,1.13685,1.12732,1.13452,66696
20211230,000000,1.13452,1.13593,1.12980,1.13226,64219
20211231,000000,1.13190,1.13859,1.13028,1.13831,51057
20220103,000000,1.13830,1.13830,1.12792,1.12936,73985
20220104,000000,1.12926,1.13220,1.12718,1.12861,87546
20220105,000000,1.12854,1.13460,1.12765,1.13116,90426
20220106,000000,1.13113,1.13313,1.12842,1.12944,96565
20220107,000000,1.12941,1.13643,1.12895,1.13591,81934
20220110,000000,1.13524,1.13598,1.12846,1.13244,91879
20220111,000000,1.13239,1.13749,1.13123,1.13646,88236
20220112,000000,1.13656,1.14522,1.13541,1.14410,88932
20220113,000000,1.14398,1.14811,1.14352,1.14542,87130
20220114,000000,1.14533,1.14823,1.13980,1.14151,99944
20220117,000000,1.14113,1.14338,1.13913,1.14049,54620
20220118,000000,1.14026,1.14210,1.13143,1.13236,109993
20220119,000000,1.13236,1.13565,1.13184,1.13419,92183
20220120,000000,1.13410,1.13685,1.13026,1.13096,89585
20220121,000000,1.13091,1.13593,1.13003,1.13413,92847
20220124,000000,1.13383,1.13445,1.12898,1.13243,108046
20220125,000000,1.13241,1.13282,1.12627,1.12997,98569
20220126,000000,1.12983,1.13102,1.12346,1.12405,114064
20220127,000000,1.12405,1.12429,1.11309,1.11447,121596
20220128,000000,1.11447,1.11732,1.11210,1.11469,109755
20220131,000000,1.11411,1.12472,1.11377,1.12326,102066
20220201,000000,1.12326,1.12782,1.12203,1.12471,80585
