<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
Bimeh,d,20161115,000000,5148.0000,5213.1000,5144.6000,5200.3000,16079861,5200.3000,5718
Bimeh,d,20161116,000000,5175.0000,5175.5000,5102.5000,5102.5000,9766497,5102.500,5718
Bimeh,d,20161119,000000,5101.0000,5101.3000,5024.4000,5024.4000,5128710,5024.4000,5718
Bimeh,d,20161121,000000,5024.0000,5086.8000,5022.0000,5086.8000,11018035,5086.800,5718
Bimeh,d,20161122,000000,5090.0000,5117.9000,5081.2000,5117.9000,7281030,5117.9000,5718
Bimeh,d,20161123,000000,5117.0000,5172.4000,5109.0000,5172.4000,15172597,5172.400,5718
Bimeh,d,20161126,000000,5173.9000,5284.0000,5173.9000,5284.0000,31514611,5284.000,5718
Bimeh,d,20161127,000000,5306.6000,5412.5000,5306.6000,5405.3000,33157456,5405.3000,5718
Bimeh,d,20161129,000000,5402.0000,5402.5000,5321.8000,5321.8000,4349330,5321.8000,5718
Bimeh,d,20161203,000000,5321.0000,5321.2000,5228.9000,5228.9000,4870460,5228.9000,5718
Bimeh,d,20161204,000000,5226.0000,5226.8000,5180.7000,5180.7000,3150240,5180.7000,5718
Bimeh,d,20161205,000000,5183.0000,5183.2000,5153.0000,5153.0000,4775133,5153.0000,5718
Bimeh,d,20161206,000000,5152.0000,5160.6000,5118.8000,5133.1000,8105888,5133.1000,5718
Bimeh,d,20161207,000000,5163.0000,5205.4000,5162.8000,5205.4000,6578639,5205.4000,5718
Bimeh,d,20161210,000000,5214.1000,5266.6000,5214.1000,5262.9000,7867225,5262.9000,5718
Bimeh,d,20161211,000000,5289.6000,5315.3000,5289.6000,5306.8000,7004183,5306.8000,5718
Bimeh,d,20161212,000000,5305.3000,5363.2000,5305.3000,5340.1000,11736321,5340.1000,5718
Bimeh,d,20161213,000000,5340.0000,5347.5000,5335.9000,5338.5000,2320445,5338.5000,5718
Bimeh,d,20161214,000000,5339.0000,5354.4000,5302.8000,5303.1000,3412061,5303.1000,5718
Bimeh,d,20161218,000000,5302.0000,5312.1000,5293.9000,5293.9000,3732642,5293.9000,5718
Bimeh,d,20161219,000000,5301.0000,5341.5000,5299.9000,5321.0000,4216095,5321.0000,5718
Bimeh,d,20161220,000000,5322.6000,5371.1000,5322.2000,5371.1000,8446655,5371.1000,5718
Bimeh,d,20161221,000000,5372.2000,5401.2000,5372.2000,5400.7000,2834464,5400.7000,5718
Bimeh,d,20161224,000000,5416.0000,5420.2000,5409.1000,5416.3000,5189263,5416.3000,5718
Bimeh,d,20161225,000000,5417.0000,5419.0000,5397.9000,5397.9000,2241486,5397.9000,5718
Bimeh,d,20161226,000000,5397.0000,5398.1000,5346.2000,5346.2000,4516329,5346.2000,5718
Bimeh,d,20161227,000000,5337.0000,5337.6000,5299.5000,5299.5000,2413349,5299.5000,5718
Bimeh,d,20161228,000000,5299.0000,5302.7000,5294.7000,5294.7000,2007441,5294.700,5718
Bimeh,d,20161231,000000,5294.0000,5294.8000,5272.0000,5272.0000,2376446,5272.0000,5718
Bimeh,d,20170101,000000,5271.0000,5271.4000,5220.7000,5220.8000,2452211,5220.800,5718
Bimeh,d,20170102,000000,5220.0000,5220.6000,5204.5000,5204.5000,1456475,5204.500,5718
Bimeh,d,20170103,000000,5205.0000,5205.4000,5185.5000,5185.5000,1862648,5185.5000,5718
Bimeh,d,20170104,000000,5185.0000,5185.8000,5159.1000,5159.1000,1468119,5159.1000,5718
Bimeh,d,20170107,000000,5159.0000,5159.1000,5134.0000,5134.5000,3591731,5134.500,5718
Bimeh,d,20170108,000000,5140.0000,5143.8000,5129.1000,5143.8000,12207816,5143.8000,5718
Bimeh,d,20170109,000000,5143.0000,5143.8000,5129.6000,5129.6000,721953,5129.600,5718
Bimeh,d,20170111,000000,5130.0000,5130.7000,5125.3000,5125.3000,5492895,5125.3000,5718
Bimeh,d,20170114,000000,5124.0000,5124.2000,5091.8000,5091.8000,2039823,5091.800,5718
Bimeh,d,20170115,000000,5090.0000,5098.9000,5076.2000,5096.7000,3480010,5096.700,5718
Bimeh,d,20170116,000000,5103.3000,5115.3000,5103.3000,5111.1000,2509629,5111.1000,5718
Bimeh,d,20170117,000000,5111.0000,5119.0000,5106.9000,5106.9000,3062018,5106.9000,5718
Bimeh,d,20170118,000000,5115.0000,5168.8000,5115.0000,5167.7000,3427988,5167.7000,5718
Bimeh,d,20170121,000000,5167.0000,5168.5000,5140.1000,5140.1000,1441114,5140.1000,5718
Bimeh,d,20170122,000000,5140.0000,5140.1000,5118.7000,5118.7000,1088896,5118.7000,5718
Bimeh,d,20170123,000000,5117.8000,5136.1000,5117.8000,5131.5000,2343590,5131.5000,5718
Bimeh,d,20170124,000000,5131.0000,5134.2000,5117.0000,5117.0000,1707589,5117.0000,5718
Bimeh,d,20170125,000000,5116.0000,5116.1000,5042.6000,5042.6000,4962334,5042.6000,5718
Bimeh,d,20170128,000000,5042.0000,5042.3000,5030.3000,5030.3000,1157274,5030.3000,5718
Bimeh,d,20170129,000000,5030.0000,5031.5000,5006.2000,5012.1000,1711798,5012.1000,5718
Bimeh,d,20170130,000000,5012.0000,5014.7000,4964.8000,4964.8000,2863890,4964.8000,5718
Bimeh,d,20170131,000000,4963.0000,4963.0000,4877.3000,4877.3000,5401769,4877.3000,5718
Bimeh,d,20170201,000000,4877.0000,4888.1000,4868.2000,4888.1000,2337790,4888.1000,5718
Bimeh,d,20170204,000000,4894.8000,4909.5000,4894.8000,4909.5000,1732230,4909.5000,5718
Bimeh,d,20170205,000000,4913.0000,4913.9000,4907.7000,4907.7000,1382517,4907.7000,5718
Bimeh,d,20170206,000000,4907.0000,4910.1000,4901.4000,4901.4000,1166516,4901.4000,5718
Bimeh,d,20170207,000000,4902.0000,4902.9000,4890.8000,4890.8000,995299,4890.8000,5718
Bimeh,d,20170208,000000,4895.0000,4895.5000,4877.0000,4877.0000,1567009,4877.0000,5718
Bimeh,d,20170211,000000,4877.0000,4877.1000,4855.7000,4855.7000,983342,4855.7000,5718
Bimeh,d,20170212,000000,4855.0000,4855.0000,4837.4000,4837.4000,1332664,4837.4000,5718
Bimeh,d,20170213,000000,4837.0000,4855.0000,4832.8000,4850.0000,7438365,4850.000,5718
Bimeh,d,20170214,000000,4886.0000,4888.3000,4885.6000,4886.1000,5100436,4886.1000,5718
Bimeh,d,20170215,000000,4885.9000,4895.2000,4885.9000,4889.3000,3634306,4889.300,5718
Bimeh,d,20170218,000000,4887.8000,4933.8000,4887.8000,4931.4000,7769076,4931.400,5718
Bimeh,d,20170219,000000,4931.0000,4931.3000,4917.6000,4917.6000,1155239,4917.6000,5718
Bimeh,d,20170220,000000,4917.0000,4918.8000,4910.4000,4910.4000,1591957,4910.4000,5718
Bimeh,d,20170221,000000,4910.0000,4937.3000,4889.4000,4937.3000,4648158,4937.300,5718
Bimeh,d,20170222,000000,4939.0000,4939.6000,4924.2000,4924.2000,2697215,4924.2000,5718
Bimeh,d,20170225,000000,4923.0000,4925.8000,4917.5000,4917.5000,2626669,4917.500,5718
Bimeh,d,20170226,000000,4916.0000,4916.9000,4909.5000,4909.5000,4767431,4909.5000,5718
Bimeh,d,20170227,000000,4909.0000,4909.5000,4901.4000,4901.4000,848988,4901.400,5718
Bimeh,d,20170228,000000,4903.0000,4950.3000,4901.4000,4950.3000,8067868,4950.300,5718
Bimeh,d,20170301,000000,4950.0000,4957.6000,4948.7000,4957.6000,3476891,4957.6000,5718
Bimeh,d,20170304,000000,4959.0000,4959.8000,4954.7000,4957.1000,994988,4957.1000,5718
Bimeh,d,20170305,000000,4957.0000,4957.1000,4951.1000,4952.5000,3457253,4952.5000,5718
Bimeh,d,20170306,000000,4965.0000,4974.2000,4963.4000,4963.4000,6448054,4963.4000,5718
Bimeh,d,20170307,000000,4963.5000,4974.8000,4963.5000,4974.8000,3473543,4974.8000,5718
Bimeh,d,20170308,000000,4978.2000,5000.7000,4978.2000,4980.9000,10884423,4980.9000,5718
Bimeh,d,20170311,000000,4985.0000,4985.3000,4935.5000,4935.5000,8959976,4935.5000,5718
Bimeh,d,20170312,000000,4940.2000,4972.6000,4940.2000,4972.6000,6537251,4972.6000,5718
Bimeh,d,20170313,000000,4981.5000,5056.1000,4981.5000,5056.1000,5329197,5056.1000,5718
Bimeh,d,20170314,000000,5089.1000,5133.1000,5089.1000,5117.8000,5029241,5117.8000,5718
Bimeh,d,20170315,000000,5131.1000,5175.8000,5131.1000,5175.8000,11060290,5175.8000,5718
Bimeh,d,20170318,000000,5190.0000,5236.4000,5187.4000,5235.1000,5552544,5235.1000,5718
Bimeh,d,20170325,000000,5235.0000,5236.6000,5234.8000,5235.6000,422557,5235.6000,5718
Bimeh,d,20170326,000000,5235.0000,5235.6000,5218.9000,5218.9000,501905,5218.9000,5718
Bimeh,d,20170327,000000,5218.0000,5218.9000,5188.2000,5190.9000,5190314,5190.9000,5718
Bimeh,d,20170328,000000,5191.0000,5191.1000,5172.5000,5172.5000,901770,5172.5000,5718
Bimeh,d,20170329,000000,5172.0000,5172.6000,5168.3000,5172.0000,1050731,5172.0000,5718
Bimeh,d,20170403,000000,5181.3000,5210.6000,5181.3000,5206.4000,3039042,5206.4000,5718
Bimeh,d,20170404,000000,5204.0000,5210.4000,5196.0000,5196.0000,4838670,5196.0000,5718
Bimeh,d,20170405,000000,5196.0000,5196.7000,5179.3000,5179.3000,1619681,5179.3000,5718
Bimeh,d,20170408,000000,5178.5000,5201.4000,5178.3000,5193.3000,2260229,5193.300,5718
Bimeh,d,20170409,000000,5195.2000,5251.6000,5195.2000,5244.5000,4783962,5244.5000,5718
Bimeh,d,20170410,000000,5240.9000,5271.8000,5240.9000,5269.9000,5106496,5269.900,5718
Bimeh,d,20170412,000000,5272.9000,5310.8000,5272.9000,5301.6000,6296769,5301.600,5718
Bimeh,d,20170415,000000,5301.3000,5383.6000,5301.3000,5383.6000,6355220,5383.6000,5718
Bimeh,d,20170416,000000,5384.9000,5442.7000,5384.9000,5442.4000,8991126,5442.4000,5718
Bimeh,d,20170417,000000,5442.0000,5442.5000,5385.3000,5413.0000,8928664,5413.000,5718
Bimeh,d,20170418,000000,5411.0000,5411.4000,5369.0000,5369.0000,2822750,5369.0000,5718
Bimeh,d,20170419,000000,5368.0000,5368.1000,5329.2000,5329.2000,1615193,5329.200,5718
Bimeh,d,20170422,000000,5334.0000,5338.5000,5313.4000,5313.4000,4271951,5313.4000,5718
Bimeh,d,20170423,000000,5314.0000,5314.4000,5251.2000,5251.3000,3238830,5251.300,5718
Bimeh,d,20170424,000000,5255.0000,5255.5000,5240.4000,5240.9000,1272539,5240.900,5718
Bimeh,d,20170426,000000,5243.0000,5243.4000,5229.7000,5229.8000,1471832,5229.8000,5718
Bimeh,d,20170429,000000,5234.7000,5282.1000,5234.7000,5281.3000,3783894,5281.3000,5718
Bimeh,d,20170430,000000,5284.0000,5288.0000,5274.7000,5274.7000,2200277,5274.7000,5718
Bimeh,d,20170501,000000,5275.0000,5293.1000,5261.0000,5272.9000,3526239,5272.9000,5718
Bimeh,d,20170502,000000,5271.0000,5272.5000,5255.9000,5256.0000,1446005,5256.0000,5718
Bimeh,d,20170503,000000,5259.1000,5294.2000,5259.1000,5294.2000,1849462,5294.2000,5718
Bimeh,d,20170506,000000,5335.0000,5386.0000,5335.0000,5386.0000,6594211,5386.0000,5718
Bimeh,d,20170507,000000,5386.3000,5418.3000,5386.3000,5389.9000,3357833,5389.9000,5718
Bimeh,d,20170508,000000,5391.0000,5391.7000,5376.3000,5376.3000,1209202,5376.3000,5718
Bimeh,d,20170509,000000,5374.0000,5418.1000,5368.5000,5385.8000,4895548,5385.8000,5718
Bimeh,d,20170510,000000,5386.2000,5407.1000,5386.2000,5407.0000,2115420,5407.0000,5718
Bimeh,d,20170513,000000,5407.4000,5422.6000,5407.4000,5422.6000,1674794,5422.6000,5718
Bimeh,d,20170514,000000,5422.0000,5422.5000,5408.1000,5408.1000,740372,5408.1000,5718
Bimeh,d,20170515,000000,5405.0000,5405.0000,5385.1000,5385.1000,731547,5385.1000,5718
Bimeh,d,20170516,000000,5385.0000,5385.1000,5379.0000,5379.0000,314151,5379.0000,5718
Bimeh,d,20170517,000000,5375.0000,5387.2000,5367.6000,5367.6000,1339442,5367.6000,5718
Bimeh,d,20170520,000000,5411.7000,5426.2000,5411.7000,5422.4000,5928770,5422.4000,5718
Bimeh,d,20170521,000000,5421.0000,5421.4000,5395.0000,5395.0000,1604566,5395.0000,5718
Bimeh,d,20170522,000000,5395.0000,5395.0000,5390.0000,5390.0000,680132,5390.0000,5718
Bimeh,d,20170523,000000,5434.0000,5436.8000,5434.0000,5436.6000,4424329,5436.6000,5718
Bimeh,d,20170524,000000,5449.0000,5449.7000,5440.4000,5440.4000,4703030,5440.400,5718
Bimeh,d,20170527,000000,5438.1000,5438.1000,5422.4000,5422.4000,1472102,5422.4000,5718
Bimeh,d,20170528,000000,5422.4000,5423.4000,5409.2000,5409.2000,2004867,5409.200,5718
Bimeh,d,20170529,000000,5409.0000,5409.0000,5397.9000,5397.9000,3188805,5397.900,5718
Bimeh,d,20170530,000000,5400.9000,5400.9000,5395.2000,5395.2000,474708,5395.2000,5718
Bimeh,d,20170531,000000,5395.2000,5395.2000,5357.2000,5357.2000,2684805,5357.2000,5718
Bimeh,d,20170603,000000,5357.1000,5357.1000,5304.4000,5304.6000,2762942,5304.600,5718
Bimeh,d,20170606,000000,5304.6000,5304.6000,5286.5000,5286.5000,815158,5286.5000,5718
Bimeh,d,20170607,000000,5285.8000,5285.8000,5204.9000,5204.9000,2277045,5204.900,5718
Bimeh,d,20170610,000000,5204.2000,5204.4000,5179.3000,5179.3000,828985,5179.3000,5718
Bimeh,d,20170611,000000,5179.3000,5187.3000,5154.5000,5154.5000,8476963,5154.500,5718
Bimeh,d,20170612,000000,5154.5000,5154.5000,5152.4000,5152.4000,374476,5152.400,5718
Bimeh,d,20170613,000000,5152.4000,5152.4000,5142.5000,5142.5000,517591,5142.5000,5718
Bimeh,d,20170614,000000,5142.4000,5156.1000,5142.2000,5155.2000,1351225,5155.2000,5718
Bimeh,d,20170617,000000,5155.2000,5169.0000,5155.2000,5166.6000,3942504,5166.6000,5718
Bimeh,d,20170618,000000,5166.7000,5170.1000,5150.2000,5150.2000,1359926,5150.2000,5718
Bimeh,d,20170619,000000,5149.7000,5149.7000,5133.9000,5133.9000,486831,5133.9000,5718
Bimeh,d,20170620,000000,5133.8000,5135.6000,5115.1000,5115.5000,1926241,5115.5000,5718
Bimeh,d,20170621,000000,5114.7000,5114.7000,5105.5000,5105.5000,424304,5105.5000,5718
Bimeh,d,20170624,000000,5105.5000,5125.6000,5075.5000,5125.6000,4048452,5125.6000,5718
Bimeh,d,20170625,000000,5125.6000,5125.6000,5111.2000,5111.2000,705541,5111.2000,5718
Bimeh,d,20170628,000000,5107.3000,5112.3000,5096.5000,5096.5000,1605389,5096.5000,5718
Bimeh,d,20170701,000000,5096.5000,5098.7000,5094.2000,5098.7000,802215,5098.7000,5718
Bimeh,d,20170702,000000,5098.8000,5099.0000,5092.5000,5092.5000,407390,5092.5000,5718
Bimeh,d,20170703,000000,5092.6000,5094.1000,5059.4000,5062.7000,400630,5062.7000,5718
Bimeh,d,20170704,000000,5058.1000,5058.1000,5045.3000,5045.3000,968769,5045.3000,5718
Bimeh,d,20170705,000000,5044.8000,5052.9000,5044.6000,5052.6000,908361,5052.6000,5718
Bimeh,d,20170708,000000,5049.3000,5081.7000,5048.2000,5081.7000,1924103,5081.7000,5718
Bimeh,d,20170709,000000,5081.7000,5084.5000,5080.9000,5080.9000,567555,5080.9000,5718
Bimeh,d,20170710,000000,5080.9000,5083.3000,5078.7000,5081.5000,1037328,5081.5000,5718
Bimeh,d,20170711,000000,5081.5000,5081.5000,5078.5000,5078.5000,602223,5078.5000,5718
Bimeh,d,20170712,000000,5078.5000,5092.6000,5060.2000,5092.6000,2084087,5092.6000,5718
Bimeh,d,20170715,000000,5092.2000,5097.8000,5092.0000,5094.8000,2369651,5094.800,5718
Bimeh,d,20170716,000000,5094.9000,5099.7000,5094.9000,5095.6000,4027751,5095.6000,5718
Bimeh,d,20170717,000000,5095.6000,5095.6000,5091.8000,5091.8000,345622,5091.800,5718
Bimeh,d,20170718,000000,5091.7000,5091.7000,5090.2000,5090.2000,240014,5090.200,5718
Bimeh,d,20170719,000000,5090.2000,5090.2000,5089.3000,5089.3000,577981,5089.3000,5718
Bimeh,d,20170722,000000,5089.3000,5102.1000,5089.3000,5102.1000,674148,5102.1000,5718
Bimeh,d,20170723,000000,5104.0000,5120.9000,5104.0000,5120.9000,1003227,5120.900,5718
Bimeh,d,20170724,000000,5121.0000,5125.8000,5121.0000,5124.6000,449708,5124.6000,5718
Bimeh,d,20170725,000000,5124.7000,5124.7000,5088.3000,5088.3000,1114559,5088.300,5718
Bimeh,d,20170726,000000,5088.3000,5139.4000,5087.8000,5131.8000,1116336,5131.8000,5718
Bimeh,d,20170729,000000,5131.8000,5175.3000,5130.8000,5175.3000,1871691,5175.300,5718
Bimeh,d,20170730,000000,5225.5000,5234.6000,5206.6000,5234.6000,5873929,5234.600,5718
Bimeh,d,20170731,000000,5234.6000,5234.6000,5208.2000,5208.2000,1006033,5208.2000,5718
Bimeh,d,20170801,000000,5208.2000,5208.2000,5197.5000,5197.5000,663266,5197.5000,5718
Bimeh,d,20170802,000000,5192.9000,5192.9000,5167.1000,5167.1000,1109135,5167.1000,5718
Bimeh,d,20170806,000000,5166.6000,5166.6000,5159.7000,5159.7000,347723,5159.7000,5718
Bimeh,d,20170807,000000,5159.4000,5159.4000,5134.4000,5134.4000,1432954,5134.4000,5718
Bimeh,d,20170808,000000,5134.3000,5134.3000,5120.6000,5120.6000,599626,5120.6000,5718
Bimeh,d,20170809,000000,5117.6000,5117.6000,5078.7000,5078.7000,1087938,5078.7000,5718
Bimeh,d,20170812,000000,5078.1000,5091.3000,5076.2000,5091.3000,1138068,5091.3000,5718
Bimeh,d,20170813,000000,5091.1000,5093.2000,5089.3000,5093.2000,407237,5093.2000,5718
Bimeh,d,20170814,000000,5093.1000,5119.4000,5092.1000,5119.4000,1359106,5119.4000,5718
Bimeh,d,20170815,000000,5119.3000,5119.3000,5112.4000,5112.4000,394904,5112.4000,5718
Bimeh,d,20170816,000000,5112.2000,5112.2000,5107.6000,5110.0000,1329776,5110.0000,5718
Bimeh,d,20170819,000000,5109.9000,5109.9000,5105.0000,5105.7000,849005,5105.7000,5718
Bimeh,d,20170820,000000,5105.7000,5105.7000,5102.3000,5102.3000,246136,5102.3000,5718
Bimeh,d,20170821,000000,5102.3000,5102.3000,5100.8000,5100.8000,77976,5100.8000,5718
Bimeh,d,20170822,000000,5100.8000,5100.8000,5090.6000,5090.6000,505202,5090.6000,5718
Bimeh,d,20170823,000000,5090.6000,5090.6000,5076.2000,5076.2000,740469,5076.2000,5718
Bimeh,d,20170826,000000,5076.2000,5078.7000,5075.0000,5075.0000,1559334,5075.0000,5718
Bimeh,d,20170827,000000,5074.5000,5074.5000,5063.9000,5063.9000,475842,5063.9000,5718
Bimeh,d,20170828,000000,5076.3000,5078.9000,5076.3000,5077.3000,NaN,5077.3000,5718
Bimeh,d,20170829,000000,5077.3000,5077.3000,5022.9000,5022.9000,3467662,5022.900,5718
Bimeh,d,20170830,000000,5022.5000,5024.3000,5018.6000,5018.6000,878429,5018.6000,5718
Bimeh,d,20170902,000000,5035.6000,5035.7000,5026.2000,5026.2000,1231689,5026.200,5718
Bimeh,d,20170903,000000,5026.1000,5026.1000,5003.2000,5003.2000,2230085,5003.200,5718
Bimeh,d,20170904,000000,5000.3000,5000.3000,4967.6000,4967.9000,1399573,4967.9000,5718
Bimeh,d,20170905,000000,4965.8000,4983.8000,4964.7000,4983.8000,1263751,4983.8000,5718
Bimeh,d,20170906,000000,4983.8000,4985.1000,4983.6000,4984.4000,433882,4984.400,5718
Bimeh,d,20170910,000000,4984.4000,4984.4000,4980.2000,4980.2000,760465,4980.2000,5718
Bimeh,d,20170911,000000,4980.6000,4980.9000,4973.4000,4976.5000,1174875,4976.500,5718
Bimeh,d,20170912,000000,4976.5000,4981.9000,4976.5000,4981.6000,1016536,4981.6000,5718
Bimeh,d,20170913,000000,4981.5000,4981.5000,4978.2000,4978.7000,583453,4978.700,5718
Bimeh,d,20170916,000000,4978.6000,4979.0000,4976.9000,4978.0000,429554,4978.000,5718
Bimeh,d,20170917,000000,4978.0000,4998.4000,4971.8000,4992.4000,1033665,4992.4000,5718
Bimeh,d,20170918,000000,4986.6000,4994.8000,4979.6000,4994.2000,1827811,4994.2000,5718
Bimeh,d,20170919,000000,4994.2000,5011.3000,4994.2000,5011.1000,13061720,5011.1000,5718
Bimeh,d,20170920,000000,5011.1000,5033.4000,5011.1000,5033.4000,1539459,5033.4000,5718
Bimeh,d,20170923,000000,5033.4000,5071.6000,5029.3000,5071.6000,13049802,5071.6000,5718
Bimeh,d,20170924,000000,5070.8000,5070.8000,5058.9000,5058.9000,508052,5058.9000,5718
Bimeh,d,20170925,000000,5059.4000,5059.4000,5056.6000,5056.6000,417530,5056.6000,5718
Bimeh,d,20170926,000000,5056.6000,5056.6000,5041.2000,5042.5000,3782865,5042.5000,5718
Bimeh,d,20170927,000000,5043.0000,5044.5000,5039.5000,5039.5000,822910,5039.5000,5718
Bimeh,d,20171002,000000,5039.5000,5041.4000,5032.9000,5032.9000,414943,5032.9000,5718
Bimeh,d,20171003,000000,5033.0000,5033.0000,5018.4000,5018.4000,657188,5018.4000,5718
Bimeh,d,20171004,000000,5018.9000,5018.9000,5008.2000,5008.2000,555363,5008.2000,5718
Bimeh,d,20171007,000000,5008.3000,5008.3000,4981.1000,4981.1000,928448,4981.1000,5718
Bimeh,d,20171008,000000,4983.6000,4983.6000,4940.0000,4940.0000,1277793,4940.0000,5718
Bimeh,d,20171009,000000,4939.9000,4940.1000,4929.4000,4929.4000,358689,4929.4000,5718
Bimeh,d,20171010,000000,4929.4000,4929.4000,4886.5000,4886.5000,1375153,4886.5000,5718
Bimeh,d,20171011,000000,4887.8000,4889.1000,4886.4000,4886.9000,611655,4886.9000,5718
Bimeh,d,20171014,000000,4886.9000,4889.6000,4886.0000,4886.0000,1058074,4886.0000,5718
Bimeh,d,20171015,000000,4885.9000,4889.8000,4885.6000,4889.2000,520765,4889.2000,5718
Bimeh,d,20171016,000000,4889.1000,4889.9000,4836.5000,4869.5000,3066421,4869.5000,5718
Bimeh,d,20171017,000000,4870.0000,4872.1000,4868.8000,4868.8000,943115,4868.800,5718
Bimeh,d,20171018,000000,4868.6000,4870.5000,4840.1000,4840.1000,1464661,4840.1000,5718
Bimeh,d,20171021,000000,4840.1000,4842.1000,4836.1000,4836.1000,729037,4836.100,5718
Bimeh,d,20171022,000000,4836.4000,4836.4000,4834.2000,4834.2000,202207,4834.200,5718
Bimeh,d,20171023,000000,4832.8000,4833.1000,4805.6000,4805.6000,1372486,4805.6000,5718
Bimeh,d,20171024,000000,4805.5000,4819.1000,4805.0000,4819.1000,1361610,4819.1000,5718
Bimeh,d,20171025,000000,4819.1000,4823.1000,4819.1000,4822.4000,411818,4822.400,5718
Bimeh,d,20171028,000000,4822.4000,4822.4000,4820.1000,4820.1000,189826,4820.1000,5718
Bimeh,d,20171029,000000,4820.1000,4831.3000,4816.3000,4831.3000,1099485,4831.300,5718
Bimeh,d,20171030,000000,4831.3000,4838.2000,4829.3000,4838.2000,306131,4838.2000,5718
Bimeh,d,20171031,000000,4851.1000,4860.9000,4837.8000,4860.9000,3022560,4860.900,5718
Bimeh,d,20171101,000000,4895.4000,4914.3000,4894.9000,4914.3000,3468457,4914.300,5718
Bimeh,d,20171104,000000,4916.3000,4956.2000,4916.3000,4956.2000,1397907,4956.2000,5718
Bimeh,d,20171105,000000,4957.6000,4993.1000,4957.0000,4986.5000,7642801,4986.5000,5718
Bimeh,d,20171106,000000,4974.1000,4974.1000,4966.4000,4968.6000,746590,4968.6000,5718
Bimeh,d,20171107,000000,4928.4000,4939.3000,4923.3000,4923.3000,2948940,4923.3000,5718
Bimeh,d,20171108,000000,4920.6000,4920.6000,4880.2000,4880.2000,3981262,4880.2000,5718
Bimeh,d,20171111,000000,4880.1000,4880.1000,4868.3000,4868.3000,607255,4868.3000,5718
Bimeh,d,20171112,000000,4868.2000,4868.2000,4842.1000,4842.1000,1343533,4842.1000,5718
Bimeh,d,20171113,000000,4842.0000,4842.1000,4832.2000,4832.2000,926707,4832.2000,5718
Bimeh,d,20171114,000000,4832.3000,4832.3000,4829.4000,4831.2000,762328,4831.2000,5718
Bimeh,d,20171115,000000,4831.2000,4831.2000,4817.5000,4817.5000,1196498,4817.5000,5718
Bimeh,d,20171118,000000,4817.1000,4817.1000,4801.7000,4801.7000,938210,4801.7000,5718
Bimeh,d,20171120,000000,4801.5000,4801.5000,4785.9000,4785.9000,1008577,4785.9000,5718
Bimeh,d,20171121,000000,4785.3000,4785.3000,4746.7000,4746.7000,2807990,4746.7000,5718
Bimeh,d,20171122,000000,4752.0000,4752.5000,4707.8000,4709.0000,2841653,4709.0000,5718
Bimeh,d,20171125,000000,4711.0000,4711.0000,4697.4000,4697.4000,5174232,4697.4000,5718
Bimeh,d,20171126,000000,4717.7000,4717.7000,4710.2000,4710.2000,4145938,4710.2000,5718
Bimeh,d,20171128,000000,4708.6000,4721.1000,4689.2000,4721.1000,4250652,4721.1000,5718
Bimeh,d,20171129,000000,4738.8000,4769.4000,4738.8000,4756.4000,2957531,4756.4000,5718
Bimeh,d,20171202,000000,4756.3000,4756.3000,4723.8000,4723.9000,3307382,4723.9000,5718
Bimeh,d,20171203,000000,4725.0000,4734.1000,4681.4000,4681.4000,3177796,4681.4000,5718
Bimeh,d,20171204,000000,4681.2000,4681.2000,4666.4000,4666.4000,1302110,4666.400,5718
Bimeh,d,20171205,000000,4666.4000,4674.4000,4657.4000,4674.4000,2086585,4674.4000,5718
Bimeh,d,20171209,000000,4674.4000,4675.9000,4674.4000,4675.3000,694922,4675.300,5718
Bimeh,d,20171210,000000,4675.3000,4675.4000,4670.0000,4670.0000,707506,4670.000,5718
Bimeh,d,20171211,000000,4670.0000,4670.5000,4660.3000,4660.3000,1628569,4660.3000,5718
Bimeh,d,20171212,000000,4659.5000,4676.6000,4658.4000,4661.6000,4703489,4661.6000,5718
Bimeh,d,20171213,000000,4680.1000,4680.1000,4642.6000,4642.6000,3116906,4642.600,5718
Bimeh,d,20171216,000000,4629.8200,4656.2300,4629.8200,4629.8200,5198838,4629.8200,5718
Bimeh,d,20171217,000000,4667.1000,4667.1000,4635.9100,4667.1000,3201615,4667.100,5718
Bimeh,d,20171218,000000,4669.3500,4696.2100,4669.3500,4695.6000,3696056,4695.6000,5718
Bimeh,d,20171219,000000,4705.1700,4705.1700,4690.8500,4695.2800,1744325,4695.280,5718
Bimeh,d,20171220,000000,4695.2700,4700.0100,4688.8300,4688.8300,2197753,4688.830,5718
Bimeh,d,20171223,000000,4687.6600,4698.5900,4684.7100,4698.5900,2343423,4698.5900,5718
Bimeh,d,20171224,000000,4698.4800,4765.2800,4698.4800,4761.4900,5307557,4761.4900,5718
Bimeh,d,20171225,000000,4762.1900,4770.2400,4762.1900,4766.3800,1641612,4766.3800,5718
Bimeh,d,20171226,000000,4766.3800,4766.3800,4757.7900,4759.8500,2010444,4759.8500,5718
Bimeh,d,20171227,000000,4759.7500,4759.7500,4754.3200,4754.3200,465372,4754.3200,5718
Bimeh,d,20171230,000000,4746.4200,4746.4200,4726.4600,4726.4600,2171736,4726.4600,5718
Bimeh,d,20171231,000000,4726.2100,4726.2100,4622.3400,4622.3400,3208218,4622.3400,5718
