<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
BTCUSDT,d,20190208,000000,3398.4000,3733.5800,3373.1000,3659.0400,47968.058013,3659.0400,5718
BTCUSDT,d,20190209,000000,3660.2700,3680.0200,3625.1300,3665.1800,24759.833719,3665.180,5718
BTCUSDT,d,20190210,000000,3665.1800,3684.9900,3609.7600,3680.0600,23250.602634,3680.060,5718
BTCUSDT,d,20190211,000000,3679.7500,3684.9000,3615.5300,3631.0500,24954.614571,3631.0500,5718
BTCUSDT,d,20190212,000000,3631.0500,3667.6000,3582.3400,3631.4600,29479.59823,3631.4600,5718
BTCUSDT,d,20190213,000000,3631.5100,3670.0000,3591.7500,3609.4000,25773.997648,3609.4000,5718
BTCUSDT,d,20190214,000000,3608.3400,3626.4000,3568.1100,3590.5600,21753.501261,3590.5600,5718
BTCUSDT,d,20190215,000000,3590.5700,3653.2300,3573.4500,3602.4700,20777.872899,3602.4700,5718
BTCUSDT,d,20190216,000000,3602.4900,3648.2000,3597.9100,3618.4100,19565.992751,3618.4100,5718
BTCUSDT,d,20190217,000000,3617.2200,3700.1100,3604.4000,3667.5800,25690.227779,3667.5800,5718
BTCUSDT,d,20190218,000000,3667.6200,3925.0000,3655.0000,3898.6000,64042.730492,3898.6000,5718
BTCUSDT,d,20190219,000000,3897.3500,3994.5200,3856.0000,3907.7900,50207.172667,3907.7900,5718
BTCUSDT,d,20190220,000000,3907.3500,3986.9800,3870.6600,3969.7400,36205.14085,3969.7400,5718
BTCUSDT,d,20190221,000000,3969.7400,4016.4800,3901.0300,3937.3100,31103.884728,3937.3100,5718
BTCUSDT,d,20190222,000000,3937.3100,3988.0000,3926.6500,3962.0000,23943.16375,3962.0000,5718
BTCUSDT,d,20190223,000000,3962.0000,4162.0200,3933.1500,4117.7600,33657.942883,4117.7600,5718
BTCUSDT,d,20190224,000000,4118.0000,4198.0000,3712.6600,3743.5600,62224.18689,3743.5600,5718
BTCUSDT,d,20190225,000000,3743.5600,3872.6600,3740.0000,3827.9200,38102.966245,3827.9200,5718
BTCUSDT,d,20190226,000000,3828.4400,3841.5100,3777.0000,3809.2300,28838.748036,3809.2300,5718
BTCUSDT,d,20190227,000000,3809.3100,3838.8500,3677.1700,3818.0700,31500.995466,3818.0700,5718
BTCUSDT,d,20190228,000000,3818.0400,3888.0000,3763.8700,3813.6900,32561.961044,3813.6900,5718
BTCUSDT,d,20190301,000000,3814.2600,3857.0000,3813.0100,3823.0000,23174.57217,3823.0000,5718
BTCUSDT,d,20190302,000000,3822.1700,3841.3100,3772.2500,3819.9300,19445.838355,3819.9300,5718
BTCUSDT,d,20190303,000000,3819.9700,3835.0000,3781.3200,3807.7500,16718.16541,3807.750,5718
BTCUSDT,d,20190304,000000,3807.3200,3830.0000,3670.6900,3715.3000,34742.84166,3715.3000,5718
BTCUSDT,d,20190305,000000,3716.1000,3877.1000,3703.5500,3857.7300,32962.536162,3857.730,5718
BTCUSDT,d,20190306,000000,3857.5800,3907.0000,3813.0900,3861.8400,24775.11883,3861.840,5718
BTCUSDT,d,20190307,000000,3861.8400,3905.4000,3840.4000,3873.6400,26455.257661,3873.6400,5718
BTCUSDT,d,20190308,000000,3873.6300,3932.0000,3800.0000,3864.8900,34730.366592,3864.8900,5718
BTCUSDT,d,20190309,000000,3864.8800,3971.7500,3854.7500,3943.0400,30979.747653,3943.040,5718
BTCUSDT,d,20190310,000000,3943.4300,3943.4300,3881.6900,3916.8200,23187.561412,3916.8200,5718
BTCUSDT,d,20190311,000000,3915.9900,3936.9800,3830.0000,3871.6100,38066.885705,3871.610,5718
BTCUSDT,d,20190312,000000,3871.6100,3905.2000,3826.0600,3882.7300,26921.008622,3882.7300,5718
BTCUSDT,d,20190313,000000,3882.6900,3893.5600,3840.0000,3866.0000,24461.008757,3866.000,5718
BTCUSDT,d,20190314,000000,3866.0000,3920.0000,3810.4300,3877.1200,27048.74853,3877.120,5718
BTCUSDT,d,20190315,000000,3877.1200,3939.2200,3872.2000,3923.7600,21740.061498,3923.7600,5718
BTCUSDT,d,20190316,000000,3924.4600,4056.9800,3921.9800,4005.9800,28568.376124,4005.9800,5718
BTCUSDT,d,20190317,000000,4005.9800,4012.0000,3950.0100,3981.1400,18814.255577,3981.1400,5718
BTCUSDT,d,20190318,000000,3981.8500,4037.0000,3953.3300,3987.8100,22454.47801,3987.8100,5718
BTCUSDT,d,20190319,000000,3987.8300,4031.0000,3970.0000,4015.5300,19893.741815,4015.5300,5718
BTCUSDT,d,20190320,000000,4017.4800,4050.0000,3980.5000,4043.0400,23432.300255,4043.0400,5718
BTCUSDT,d,20190321,000000,4043.0400,4069.3200,3880.0100,3980.6400,35997.682119,3980.6400,5718
BTCUSDT,d,20190322,000000,3980.8500,4008.0000,3968.2500,3986.9300,20022.606318,3986.9300,5718
BTCUSDT,d,20190323,000000,3987.8900,4018.8300,3978.0100,4006.0100,17302.604318,4006.0100,5718
BTCUSDT,d,20190324,000000,4006.0100,4006.0200,3950.0000,3992.1800,17179.850648,3992.1800,5718
BTCUSDT,d,20190325,000000,3991.3500,3999.3000,3888.7100,3936.1200,33192.890217,3936.1200,5718
BTCUSDT,d,20190326,000000,3935.4700,3958.9800,3894.0000,3948.5500,29349.537627,3948.5500,5718
BTCUSDT,d,20190327,000000,3948.7700,4048.0000,3936.1500,4038.0500,32364.555852,4038.0500,5718
BTCUSDT,d,20190328,000000,4039.5800,4039.7000,4002.0000,4027.8100,20089.293875,4027.8100,5718
BTCUSDT,d,20190329,000000,4028.2200,4123.7100,4024.0300,4103.2500,30084.217444,4103.2500,5718
BTCUSDT,d,20190330,000000,4104.2400,4140.0000,4052.0000,4106.9700,19509.292601,4106.9700,5718
BTCUSDT,d,20190331,000000,4106.9900,4116.1200,4082.5700,4103.9500,13525.087433,4103.9500,5718
BTCUSDT,d,20190401,000000,4102.4400,4158.7000,4067.0000,4144.5600,25507.067641,4144.5600,5718
BTCUSDT,d,20190402,000000,4144.5400,4897.9900,4140.5400,4857.2900,105383.639263,4857.2900,5718
BTCUSDT,d,20190403,000000,4857.1900,5275.0100,4753.5000,4932.6000,109890.125743,4932.6000,5718
BTCUSDT,d,20190404,000000,4932.5900,5039.0800,4777.0000,4898.6600,61054.254168,4898.660,5718
BTCUSDT,d,20190405,000000,4898.6400,5028.2200,4880.6200,5004.9500,39768.552806,5004.9500,5718
BTCUSDT,d,20190406,000000,5004.9600,5205.0000,4928.5900,5043.8900,41770.842313,5043.890,5718
BTCUSDT,d,20190407,000000,5042.0700,5234.0000,5026.0000,5170.2700,37615.486804,5170.270,5718
BTCUSDT,d,20190408,000000,5170.2700,5305.0000,5039.0000,5236.9000,50178.430782,5236.9000,5718
BTCUSDT,d,20190409,000000,5238.3800,5238.4000,5076.6800,5150.0000,34067.012311,5150.0000,5718
BTCUSDT,d,20190410,000000,5150.0000,5422.0000,5135.0000,5308.2500,40073.620471,5308.250,5718
BTCUSDT,d,20190411,000000,5307.8600,5332.6700,4927.0000,5017.3700,54696.600686,5017.3700,5718
BTCUSDT,d,20190412,000000,5017.3700,5080.5800,4861.2200,5048.0100,33276.678614,5048.010,5718
BTCUSDT,d,20190413,000000,5047.0000,5099.0000,5004.0000,5045.2200,17292.456802,5045.2200,5718
BTCUSDT,d,20190414,000000,5047.4500,5152.9900,5000.0000,5131.3000,18281.607739,5131.300,5718
BTCUSDT,d,20190415,000000,5131.2800,5167.3800,4950.0000,5024.9500,29057.191581,5024.950,5718
BTCUSDT,d,20190416,000000,5024.9500,5197.7200,5003.9400,5173.7200,24242.229493,5173.7200,5718
BTCUSDT,d,20190417,000000,5173.7200,5230.4000,5146.8000,5202.8200,23307.536134,5202.8200,5718
BTCUSDT,d,20190418,000000,5202.4100,5287.0000,5198.8000,5258.4400,22619.239001,5258.4400,5718
BTCUSDT,d,20190419,000000,5258.4400,5320.0000,5175.0000,5258.6800,24611.236323,5258.6800,5718
BTCUSDT,d,20190420,000000,5258.6800,5333.4200,5230.1000,5291.7300,19168.908274,5291.7300,5718
BTCUSDT,d,20190421,000000,5292.9100,5314.3500,5165.0000,5256.1400,25549.570939,5256.1400,5718
BTCUSDT,d,20190422,000000,5257.4100,5400.0000,5208.3500,5357.1400,29563.852309,5357.1400,5718
BTCUSDT,d,20190423,000000,5357.1400,5600.0000,5332.4100,5493.3100,41262.103917,5493.3100,5718
BTCUSDT,d,20190424,000000,5490.9100,5582.2000,5333.3500,5415.0000,48224.152413,5415.0000,5718
BTCUSDT,d,20190425,000000,5415.0000,5491.8400,5102.0000,5219.9000,49636.089948,5219.9000,5718
BTCUSDT,d,20190426,000000,5220.4700,5510.0000,5161.6200,5314.1000,48912.294513,5314.1000,5718
BTCUSDT,d,20190427,000000,5315.0000,5342.5000,5257.6700,5295.6900,15422.896935,5295.6900,5718
BTCUSDT,d,20190428,000000,5295.6900,5340.0000,5259.4800,5307.5200,14371.433869,5307.5200,5718
BTCUSDT,d,20190429,000000,5309.8100,5332.0000,5178.8000,5238.1400,19918.135079,5238.1400,5718
BTCUSDT,d,20190430,000000,5238.1400,5339.9800,5192.1500,5320.8100,22238.06823,5320.8100,5718
BTCUSDT,d,20190501,000000,5321.9400,5402.0000,5316.2000,5383.2000,17217.473216,5383.2000,5718
BTCUSDT,d,20190502,000000,5383.2000,5538.0000,5370.0000,5492.8700,22795.787835,5492.8700,5718
BTCUSDT,d,20190503,000000,5494.8100,5844.0000,5477.5700,5772.6900,46297.172849,5772.6900,5718
BTCUSDT,d,20190504,000000,5770.6200,5900.0000,5587.4500,5829.4500,39682.408991,5829.4500,5718
BTCUSDT,d,20190505,000000,5829.8300,5839.9000,5696.0000,5775.6200,23822.543775,5775.6200,5718
BTCUSDT,d,20190506,000000,5773.1800,5805.0000,5619.1400,5747.7900,25256.596325,5747.790,5718
BTCUSDT,d,20190507,000000,5749.9200,6028.4100,5747.7400,5846.3400,39905.064422,5846.3400,5718
BTCUSDT,d,20190508,000000,5846.3400,6014.7200,5772.2000,5987.2900,23074.05152,5987.290,5718
BTCUSDT,d,20190509,000000,5986.6600,6224.5500,5983.7100,6209.1800,27453.011436,6209.180,5718
BTCUSDT,d,20190510,000000,6209.9500,6468.9200,6172.0000,6373.3300,36623.61079,6373.3300,5718
BTCUSDT,d,20190511,000000,6375.1600,7343.9900,6372.8500,7076.2200,74022.424393,7076.2200,5718
BTCUSDT,d,20190512,000000,7076.2400,7521.7800,6750.0000,6967.3100,86948.975339,6967.310,5718
BTCUSDT,d,20190513,000000,6968.2400,8100.0000,6870.0000,7790.7100,85804.735333,7790.7100,5718
BTCUSDT,d,20190514,000000,7795.6200,8366.0000,7599.5600,7947.5600,76583.722603,7947.560,5718
BTCUSDT,d,20190515,000000,7945.2600,8249.0000,7850.0000,8169.8700,37884.327211,8169.8700,5718
BTCUSDT,d,20190516,000000,8169.0800,8320.0000,7705.0000,7866.5900,69630.513996,7866.590,5718
BTCUSDT,d,20190517,000000,7868.6700,7925.0000,6913.0000,7355.2600,88752.008159,7355.260,5718
BTCUSDT,d,20190518,000000,7355.2800,7458.0000,7156.6100,7257.4500,37054.944779,7257.4500,5718
BTCUSDT,d,20190519,000000,7257.3200,8275.0900,7243.0800,8148.4800,65577.442058,8148.4800,5718
BTCUSDT,d,20190520,000000,8147.9400,8156.0300,7553.0000,7938.1500,65859.208564,7938.1500,5718
BTCUSDT,d,20190521,000000,7937.1600,8042.3200,7771.0000,7904.8700,52301.752247,7904.8700,5718
BTCUSDT,d,20190522,000000,7904.4800,8016.0000,7465.0000,7628.4300,49136.994589,7628.4300,5718
BTCUSDT,d,20190523,000000,7627.8000,7940.9800,7461.0000,7851.5100,49648.184701,7851.5100,5718
BTCUSDT,d,20190524,000000,7849.9500,8130.0000,7766.0000,7964.8700,46664.785325,7964.8700,5718
BTCUSDT,d,20190525,000000,7964.5200,8091.8000,7908.3400,8025.4100,28414.328817,8025.4100,5718
BTCUSDT,d,20190526,000000,8023.0000,8740.0000,7833.4200,8614.4300,49652.144567,8614.4300,5718
BTCUSDT,d,20190527,000000,8612.5400,8908.3200,8589.0000,8756.3200,51886.768793,8756.3200,5718
BTCUSDT,d,20190528,000000,8752.5200,8798.4900,8510.6300,8715.6400,31470.551534,8715.6400,5718
BTCUSDT,d,20190529,000000,8716.8700,8750.0000,8406.6000,8645.6800,33880.865922,8645.6800,5718
BTCUSDT,d,20190530,000000,8646.5000,9074.2600,8005.0000,8269.5400,70379.998521,8269.5400,5718
BTCUSDT,d,20190531,000000,8267.1000,8594.0000,8108.5000,8555.0000,44727.49162,8555.0000,5718
BTCUSDT,d,20190601,000000,8555.0000,8626.0000,8442.3600,8544.0700,31868.234157,8544.0700,5718
BTCUSDT,d,20190602,000000,8545.1000,8814.7800,8524.0000,8725.9800,27835.133265,8725.9800,5718
BTCUSDT,d,20190603,000000,8726.0000,8800.9500,8080.8000,8115.8200,45692.965104,8115.8200,5718
BTCUSDT,d,20190604,000000,8115.6600,8115.6600,7481.0200,7687.0300,74143.948941,7687.0300,5718
BTCUSDT,d,20190605,000000,7687.0400,7896.7000,7572.7800,7776.5000,48679.656455,7776.5000,5718
BTCUSDT,d,20190606,000000,7778.0800,7868.1300,7444.5800,7786.7000,36624.118747,7786.7000,5718
BTCUSDT,d,20190607,000000,7787.5700,8100.0000,7737.4900,7980.5300,33942.225658,7980.530,5718
BTCUSDT,d,20190608,000000,7978.9400,8044.6500,7751.0000,7893.6200,22657.329634,7893.6200,5718
BTCUSDT,d,20190609,000000,7895.2800,7935.0000,7506.6600,7628.1300,31568.465157,7628.130,5718
BTCUSDT,d,20190610,000000,7627.5700,8020.0000,7511.0000,7982.7500,36756.078468,7982.750,5718
BTCUSDT,d,20190611,000000,7981.0000,8010.0000,7692.2300,7884.9000,30334.999427,7884.9000,5718
BTCUSDT,d,20190612,000000,7884.9000,8200.0000,7788.9900,8127.6400,41597.082622,8127.6400,5718
BTCUSDT,d,20190613,000000,8127.6400,8309.8200,8010.0300,8218.5400,30467.764341,8218.540,5718
BTCUSDT,d,20190614,000000,8216.4400,8684.4100,8144.3200,8650.0000,39835.246255,8650.0000,5718
BTCUSDT,d,20190615,000000,8650.8800,8864.9900,8567.6300,8808.7000,31791.636039,8808.700,5718
BTCUSDT,d,20190616,000000,8810.7700,9333.0000,8760.0000,8953.3300,63289.251219,8953.3300,5718
BTCUSDT,d,20190617,000000,8953.0000,9444.0000,8950.0000,9313.9600,47895.485374,9313.960,5718
BTCUSDT,d,20190618,000000,9312.1300,9336.3600,8950.0000,9081.5500,51554.569401,9081.550,5718
BTCUSDT,d,20190619,000000,9081.9700,9304.0000,8960.0000,9255.4900,32147.706495,9255.4900,5718
BTCUSDT,d,20190620,000000,9253.7600,9590.0000,9175.2000,9517.1200,34556.053982,9517.1200,5718
BTCUSDT,d,20190621,000000,9518.0600,10174.9900,9518.0600,10159.8600,50484.415892,10159.8600,5718
BTCUSDT,d,20190622,000000,10159.8600,11160.0000,9921.7200,10729.5000,104169.447976,10729.5000,5718
BTCUSDT,d,20190623,000000,10729.0000,11392.6400,10555.1800,10906.0700,57445.323945,10906.0700,5718
BTCUSDT,d,20190624,000000,10905.9500,11143.6300,10620.8000,11056.5900,43101.045285,11056.5900,5718
BTCUSDT,d,20190625,000000,11056.5900,11850.0000,11026.0000,11820.8600,61276.686648,11820.8600,5718
BTCUSDT,d,20190626,000000,11821.2800,13970.0000,11741.0000,13093.8000,155930.147386,13093.8000,5718
BTCUSDT,d,20190627,000000,13098.3800,13478.0400,10525.1000,11329.9900,173894.820889,11329.9900,5718
BTCUSDT,d,20190628,000000,11329.9900,12480.0000,10982.8800,12400.6300,95795.203964,12400.6300,5718
BTCUSDT,d,20190629,000000,12407.0600,12441.5400,11475.0200,11903.1300,69642.074157,11903.1300,5718
BTCUSDT,d,20190630,000000,11903.1300,12180.0000,10766.0300,10854.1000,84512.530443,10854.1000,5718
BTCUSDT,d,20190701,000000,10854.1000,11282.2800,10030.0000,10624.9300,90962.268271,10624.9300,5718
BTCUSDT,d,20190702,000000,10624.9000,10938.7500,9727.0000,10842.8500,109561.038728,10842.8500,5718
BTCUSDT,d,20190703,000000,10844.9800,11991.8900,10841.0400,11940.0000,96815.90029,11940.0000,5718
BTCUSDT,d,20190704,000000,11940.0000,12000.0000,11055.0000,11145.6700,66512.221892,11145.6700,5718
BTCUSDT,d,20190705,000000,11145.6700,11406.8300,10796.4400,10970.7300,63534.350582,10970.7300,5718
BTCUSDT,d,20190706,000000,10982.4100,11665.0000,10964.5100,11256.4900,51469.496331,11256.4900,5718
BTCUSDT,d,20190707,000000,11256.4500,11538.0000,11094.3700,11406.2400,38884.795599,11406.2400,5718
BTCUSDT,d,20190708,000000,11410.0000,12338.0300,11220.0000,12238.6000,52182.367215,12238.6000,5718
BTCUSDT,d,20190709,000000,12238.6000,12794.7300,12068.0000,12543.4100,78442.130343,12543.410,5718
BTCUSDT,d,20190710,000000,12548.5100,13147.0800,11569.0000,12108.3700,109246.044997,12108.3700,5718
BTCUSDT,d,20190711,000000,12108.1100,12111.7300,11000.0000,11342.8900,87506.461058,11342.890,5718
BTCUSDT,d,20190712,000000,11342.8800,11885.0000,11073.0000,11757.2200,56321.858281,11757.220,5718
BTCUSDT,d,20190713,000000,11757.2200,11799.9800,10830.0000,11355.7600,54245.594548,11355.7600,5718
BTCUSDT,d,20190714,000000,11355.7800,11452.0000,10103.0000,10174.1800,72517.579236,10174.1800,5718
BTCUSDT,d,20190715,000000,10174.1800,11100.0000,9860.0000,10838.7200,81922.426332,10838.720,5718
BTCUSDT,d,20190716,000000,10833.7800,11028.0000,9350.0100,9439.5900,97219.443413,9439.5900,5718
BTCUSDT,d,20190717,000000,9430.1700,9957.0000,9060.0000,9667.9200,84942.672717,9667.920,5718
BTCUSDT,d,20190718,000000,9668.8600,10788.0000,9252.0000,10627.1600,80283.310252,10627.1600,5718
BTCUSDT,d,20190719,000000,10628.6400,10769.7100,10121.8400,10504.2900,56546.932133,10504.290,5718
BTCUSDT,d,20190720,000000,10505.7800,11068.9900,10350.0000,10740.2300,47331.899848,10740.230,5718
BTCUSDT,d,20190721,000000,10740.2700,10817.9000,10288.0000,10589.4500,38834.287935,10589.4500,5718
BTCUSDT,d,20190722,000000,10590.1500,10683.1600,10100.0000,10340.3100,40467.954839,10340.3100,5718
BTCUSDT,d,20190723,000000,10343.0800,10343.9700,9822.0000,9864.9100,47624.37071,9864.9100,5718
BTCUSDT,d,20190724,000000,9864.7800,9937.0000,9525.0000,9763.2800,43475.380377,9763.2800,5718
BTCUSDT,d,20190725,000000,9763.4000,10175.0000,9720.0300,9879.8700,37873.354728,9879.8700,5718
BTCUSDT,d,20190726,000000,9882.1500,9889.9800,9637.0000,9824.0000,27167.463217,9824.0000,5718
BTCUSDT,d,20190727,000000,9824.0000,10188.6600,9333.0000,9476.5200,43809.778301,9476.5200,5718
BTCUSDT,d,20190728,000000,9478.9200,9594.9900,9165.0000,9541.5400,29401.022937,9541.5400,5718
BTCUSDT,d,20190729,000000,9541.5400,9729.0000,9395.0000,9507.6400,29021.937411,9507.6400,5718
BTCUSDT,d,20190730,000000,9509.0700,9714.2800,9402.0000,9574.2100,32536.368834,9574.2100,5718
BTCUSDT,d,20190731,000000,9575.0000,10109.8000,9555.0000,10080.5300,39515.35456,10080.5300,5718
BTCUSDT,d,20190801,000000,10080.5300,10467.8600,9863.4600,10374.9900,41727.637028,10374.9900,5718
BTCUSDT,d,20190802,000000,10375.0000,10670.0000,10281.3500,10523.7500,42990.444221,10523.7500,5718
BTCUSDT,d,20190803,000000,10523.7500,10904.7700,10497.9300,10816.8600,33802.318824,10816.8600,5718
BTCUSDT,d,20190804,000000,10816.8600,11040.0000,10552.0000,10929.2300,39924.745141,10929.2300,5718
BTCUSDT,d,20190805,000000,10929.9900,11937.5200,10927.8000,11828.8000,65153.673713,11828.8000,5718
BTCUSDT,d,20190806,000000,11830.0000,12330.7000,11226.7000,11481.6900,76705.389875,11481.6900,5718
BTCUSDT,d,20190807,000000,11481.6900,12141.1700,11382.8400,11975.0300,69173.390353,11975.0300,5718
BTCUSDT,d,20190808,000000,11975.0400,12060.0000,11521.0000,11999.7700,51207.257174,11999.7700,5718
BTCUSDT,d,20190809,000000,11994.1700,12045.6800,11700.0000,11879.9900,39427.152588,11879.9900,5718
BTCUSDT,d,20190810,000000,11879.9800,11985.0000,11270.0000,11309.3100,42633.087048,11309.310,5718
BTCUSDT,d,20190811,000000,11309.2400,11600.0000,11112.1100,11549.9700,26772.90691,11549.9700,5718
BTCUSDT,d,20190812,000000,11539.0800,11577.8900,11235.3200,11396.0800,17568.227075,11396.080,5718
BTCUSDT,d,20190813,000000,11398.3500,11456.1600,10788.4500,10892.7100,33234.72968,10892.710,5718
BTCUSDT,d,20190814,000000,10893.3600,10897.4800,9928.1000,10050.3700,54451.847499,10050.3700,5718
BTCUSDT,d,20190815,000000,10055.1600,10460.0000,9911.0000,10293.9300,38174.45112,10293.9300,5718
BTCUSDT,d,20190816,000000,10296.7700,10536.0300,9750.0000,10331.5400,51758.142918,10331.540,5718
BTCUSDT,d,20190817,000000,10331.1500,10465.1400,10000.0000,10216.0200,29000.581201,10216.0200,5718
BTCUSDT,d,20190818,000000,10216.0500,10500.0000,10080.0000,10306.7800,24085.395172,10306.780,5718
BTCUSDT,d,20190819,000000,10306.1700,10930.0000,10258.6000,10915.5400,37243.319217,10915.5400,5718
BTCUSDT,d,20190820,000000,10914.7300,10949.9600,10560.0000,10760.5100,32298.921679,10760.510,5718
BTCUSDT,d,20190821,000000,10760.5100,10804.1300,9858.0000,10142.5700,47355.719282,10142.570,5718
BTCUSDT,d,20190822,000000,10140.8200,10242.0000,9762.0000,10099.8800,34059.642738,10099.8800,5718
BTCUSDT,d,20190823,000000,10099.9000,10445.0000,10019.7900,10389.5500,27550.336173,10389.5500,5718
BTCUSDT,d,20190824,000000,10388.1600,10419.4200,9890.0000,10134.3500,27692.456844,10134.3500,5718
BTCUSDT,d,20190825,000000,10134.6100,10333.0000,9906.9700,10142.6900,26271.657398,10142.6900,5718
BTCUSDT,d,20190826,000000,10142.6900,10604.0000,10137.9300,10372.2500,41687.511599,10372.2500,5718
BTCUSDT,d,20190827,000000,10373.6000,10391.0800,10051.0800,10185.0500,28402.775383,10185.0500,5718
BTCUSDT,d,20190828,000000,10185.6900,10299.0000,9601.0100,9721.0000,42110.555375,9721.0000,5718
BTCUSDT,d,20190829,000000,9721.0000,9724.0000,9320.0000,9498.4400,35532.69491,9498.4400,5718
BTCUSDT,d,20190830,000000,9499.0100,9696.0000,9350.4100,9584.5400,26834.318104,9584.5400,5718
BTCUSDT,d,20190831,000000,9582.7600,9684.5100,9420.7500,9587.4700,17130.290074,9587.4700,5718
BTCUSDT,d,20190901,000000,9588.7400,9830.0000,9520.0000,9724.9800,19545.404843,9724.9800,5718
BTCUSDT,d,20190902,000000,9723.5900,10450.0000,9712.5000,10340.0000,44740.248093,10340.0000,5718
BTCUSDT,d,20190903,000000,10340.0000,10773.0000,10272.0000,10615.2800,47998.376781,10615.2800,5718
BTCUSDT,d,20190904,000000,10611.8500,10799.0000,10369.8900,10567.0200,43943.889026,10567.0200,5718
BTCUSDT,d,20190905,000000,10565.9200,10900.0000,10450.0000,10564.4900,33970.960639,10564.4900,5718
BTCUSDT,d,20190906,000000,10563.1300,10905.8700,10150.0000,10298.7300,58799.640959,10298.7300,5718
BTCUSDT,d,20190907,000000,10298.7100,10558.0000,10288.5700,10455.8800,27637.877392,10455.8800,5718
BTCUSDT,d,20190908,000000,10455.9000,10592.5000,10208.0000,10381.1800,23984.672018,10381.1800,5718
BTCUSDT,d,20190909,000000,10381.2400,10480.0000,10068.5000,10303.1200,39835.727608,10303.1200,5718
BTCUSDT,d,20190910,000000,10302.5800,10384.9900,9953.0000,10098.1500,28915.412225,10098.1500,5718
BTCUSDT,d,20190911,000000,10098.1900,10293.0000,9880.0000,10158.3300,31953.824562,10158.330,5718
BTCUSDT,d,20190912,000000,10158.7500,10448.8100,10040.0000,10415.0100,34511.162755,10415.0100,5718
BTCUSDT,d,20190913,000000,10415.0100,10439.0000,10153.0000,10342.0600,30280.339776,10342.060,5718
BTCUSDT,d,20190914,000000,10344.1300,10419.9900,10222.3300,10335.0200,23621.533519,10335.020,5718
BTCUSDT,d,20190915,000000,10332.8100,10360.0000,10252.1500,10302.0100,18047.654013,10302.0100,5718
BTCUSDT,d,20190916,000000,10303.3400,10355.0000,10078.0000,10251.3100,28971.401657,10251.3100,5718
BTCUSDT,d,20190917,000000,10249.6800,10275.0000,10128.0100,10187.8200,22914.324563,10187.820,5718
BTCUSDT,d,20190918,000000,10187.4800,10258.0200,10100.0000,10156.9900,24250.249303,10156.9900,5718
BTCUSDT,d,20190919,000000,10156.4100,10325.0000,9653.0000,10244.2900,44826.282579,10244.290,5718
BTCUSDT,d,20190920,000000,10243.7000,10281.0000,10061.3900,10168.5900,25088.491069,10168.5900,5718
BTCUSDT,d,20190921,000000,10167.9200,10176.7000,9900.0000,9986.3900,20544.175196,9986.390,5718
BTCUSDT,d,20190922,000000,9985.1500,10089.0000,9853.9700,10028.8700,22049.275256,10028.870,5718
BTCUSDT,d,20190923,000000,10028.0500,10049.9900,9615.7700,9702.2500,31937.232356,9702.2500,5718
BTCUSDT,d,20190924,000000,9702.2000,9794.9900,7800.0000,8493.1400,94007.345203,8493.1400,5718
BTCUSDT,d,20190925,000000,8497.5500,8730.0000,8215.6400,8430.0500,60783.892258,8430.0500,5718
BTCUSDT,d,20190926,000000,8430.0500,8465.9900,7750.0000,8063.7300,67930.853749,8063.7300,5718
BTCUSDT,d,20190927,000000,8063.4900,8265.0000,7852.1500,8177.9100,43882.924625,8177.9100,5718
BTCUSDT,d,20190928,000000,8177.4700,8315.0000,8001.0900,8198.8100,34473.605165,8198.8100,5718
BTCUSDT,d,20190929,000000,8199.3800,8229.1300,7890.0000,8043.8200,31544.211388,8043.8200,5718
BTCUSDT,d,20190930,000000,8043.0400,8337.2600,7710.0000,8289.3400,55865.48726,8289.3400,5718
BTCUSDT,d,20191001,000000,8289.9700,8500.0000,8173.0500,8292.4400,43472.418091,8292.4400,5718
BTCUSDT,d,20191002,000000,8292.6700,8373.9100,8151.2200,8359.9400,26243.386644,8359.9400,5718
BTCUSDT,d,20191003,000000,8360.0000,8393.0000,8060.0000,8223.9600,30488.284058,8223.9600,5718
BTCUSDT,d,20191004,000000,8224.4300,8232.4100,8005.0000,8137.1300,26476.330404,8137.1300,5718
BTCUSDT,d,20191005,000000,8137.0900,8183.4100,8012.9800,8126.1900,21907.615564,8126.1900,5718
BTCUSDT,d,20191006,000000,8127.5500,8153.8700,7785.0000,7854.2500,34676.104049,7854.2500,5718
BTCUSDT,d,20191007,000000,7855.3000,8299.9200,7762.0000,8190.0900,52202.072297,8190.0900,5718
BTCUSDT,d,20191008,000000,8190.8200,8325.0000,8088.7500,8168.3900,35452.657423,8168.3900,5718
BTCUSDT,d,20191009,000000,8170.7900,8670.0000,8115.0000,8560.7400,55038.704378,8560.7400,5718
BTCUSDT,d,20191010,000000,8562.1500,8644.0000,8414.5200,8558.0300,39137.946167,8558.0300,5718
BTCUSDT,d,20191011,000000,8557.8200,8779.5100,8212.3800,8258.5000,50405.284418,8258.5000,5718
BTCUSDT,d,20191012,000000,8257.9500,8400.0000,8250.0000,8300.0900,21339.334098,8300.0900,5718
BTCUSDT,d,20191013,000000,8301.9800,8451.3700,8160.0000,8275.0100,27840.739953,8275.010,5718
BTCUSDT,d,20191014,000000,8275.2400,8388.8500,8203.0000,8348.2000,29810.663253,8348.2000,5718
